,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.988723155719292,0.32671355675079305,0.4247740506498437,0.7389473684210526,0.2402150815074378,0.2402150815074378,0.1936882441515425
2,0.5713900620001797,0.4102882361053648,0.3161090245372371,0.2842105263157895,0.19150125156491693,0.23686029438583997,0.19150125156491693
3,0.9700781741396352,0.06412908564335952,0.2874335315352992,0.16421052631578945,1.5333149026159607,1.5333149026159607,0.6052602860515381
4,0.6181148351154642,0.4300096538408496,0.3734600105411128,0.5242105263157895,0.11055310422388566,0.12429421559498403,0.11055310422388566
7,0.1347380717045557,0.2836850089642808,0.3779877199624714,0.5431578947368421,0.25822845825070995,0.25822845825070995,0.20523177373504956
8,0.4660796118249618,0.16508067852709973,0.2964889503780164,0.2021052631578947,0.5329090487645395,0.5329090487645395,0.3476455757072097
9,0.4722796297960284,0.03103020273065785,0.4016324247184553,0.6421052631578947,3.293182244648921,3.293182244648921,0.767072548283639
10,0.29854434360679305,0.3229899324231141,0.34478451753917494,0.4042105263157895,0.05388085123646688,0.05388085123646688,0.05112613173799591
11,0.4247910863509749,0.19073231278444355,0.2879366103598946,0.16631578947368422,0.3570559076593695,0.3570559076593695,0.26311068368230633
12,0.025608769880492432,0.3802234174596608,0.298501265676398,0.2105263157894737,0.17699143446249654,0.21505418275556362,0.17699143446249654
14,0.7345224189055621,0.4202179009791753,0.30101665979937503,0.22105263157894736,0.23758334243945342,0.31161877181387,0.23758334243945342
15,0.15837002426093988,0.5151013653289203,0.27837811269258195,0.1263157894736842,0.396782317352309,0.6577763364142785,0.396782317352309
16,0.5594842303890737,0.7865122052130742,0.2864273738861084,0.16,0.5761225154038495,1.3591722522198848,0.5761225154038495
17,0.3594213316560338,0.4995173079575231,0.32516444337995426,0.3221052631578947,0.30007895111605787,0.42873257147295146,0.30007895111605787
18,0.5982118788750113,0.4370431664597986,0.3457906751883657,0.4084210526315789,0.1759765463322235,0.2135576912877196,0.1759765463322235
19,0.223425285290682,0.5475106881809406,0.3015197386239704,0.22315789473684208,0.3910722155750034,0.6422308614876037,0.3910722155750034
20,0.5224638332285021,0.02551372224520756,0.3000105021501842,0.21684210526315786,2.5649177204780744,2.5649177204780744,0.7194886170147302
22,0.4645969988318806,0.2439663494690388,0.3855339023314024,0.5747368421052631,0.43496030754449067,0.43496030754449067,0.30311661253459776
23,0.2785066043669691,0.18494000827472076,0.3276798375029313,0.3326315789473684,0.5357176510009081,0.5357176510009081,0.34883863622440797
25,0.2886153293197951,0.06881809405599229,0.26479498442850613,0.0694736842105263,1.3036958092578879,1.3036958092578879,0.5659149111695698
26,0.7472818761793512,0.6716314991035719,0.3422691234161979,0.39368421052631575,0.43732037833897613,0.7772102658489948,0.43732037833897613
27,0.11973223110791625,0.8438836022617571,0.26680729972688777,0.07789473684210528,0.623603616941928,1.6567736700214677,0.623603616941928
28,0.038008805822625565,0.1853537443111295,0.3105751574666876,0.2610526315789473,0.4692405513131535,0.4692405513131535,0.31937625931557867
29,0.4684158504807261,0.08922907185215834,0.37245385289192195,0.5199999999999999,1.658855320936451,1.658855320936451,0.6238983023537364
30,0.94765926857759,0.4213211970762654,0.35283377873270133,0.4378947368421052,0.13620468195534363,0.15768166266942202,0.13620468195534363
31,0.4604636535178363,0.3505723348503655,0.471560381337216,0.9347368421052632,0.28001414780598577,0.28001414780598577,0.2187586350400465
33,0.6580106029292838,0.16080540615087574,0.3342198622226715,0.36,0.7156677410225334,0.7156677410225334,0.41713656083315837
34,0.9097403180878784,0.056406012963729164,0.27988734916636815,0.1326315789473684,1.6204631688053348,1.6204631688053348,0.6183880728016878
35,0.2905022913109893,0.04344228382292098,0.33271062574888527,0.3536842105263157,2.3151045775995223,2.3151045775995223,0.6983503908874865
36,0.2434630245305059,0.9669011170872984,0.3115813151158785,0.2652631578947369,0.6250623367659517,1.6671100240355623,0.6250623367659517
