,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.988723155719292,0.32671355675079305,0.47581386645724477,0.7389473684210526,0.36524538705455445,0.36524538705455445,0.2675309439005337
2,0.5713900620001797,0.4102882361053648,0.32681627711746675,0.2842105263157895,0.1697294376391611,0.20442665961387657,0.1697294376391611
3,0.9700781741396352,0.06412908564335952,0.22728506558092854,0.16421052631578945,1.1203068281508644,1.1203068281508644,0.5283701459037853
4,0.6181148351154642,0.4300096538408496,0.37138506185511944,0.5242105263157895,0.11460957575856816,0.1294452397729072,0.11460957575856816
7,0.1347380717045557,0.2836850089642808,0.40600938432230876,0.5431578947368421,0.33495998705478136,0.33495998705478136,0.25091387779627583
8,0.4660796118249618,0.16508067852709973,0.2341887973954988,0.2021052631578947,0.2802589317196654,0.2802589317196654,0.2189080074162942
9,0.4722796297960284,0.03103020273065785,0.40584916244189034,0.6421052631578947,3.3306523000810624,3.3306523000810624,0.7690879039212449
10,0.29854434360679305,0.3229899324231141,0.32980696588074243,0.4042105263157895,0.016853157041003465,0.016853157041003465,0.01657383558708259
11,0.4247910863509749,0.19073231278444355,0.25615064681656086,0.16631578947368422,0.2402980446134157,0.2402980446134157,0.1937421780652032
12,0.025608769880492432,0.3802234174596608,0.2855325564372422,0.2105263157894737,0.205078683773464,0.25798614225992256,0.205078683773464
14,0.7345224189055621,0.4202179009791753,0.2648508811822758,0.22105263157894736,0.30966637178321,0.448574948584083,0.30966637178321
15,0.15837002426093988,0.5151013653289203,0.30119261615164816,0.1263157894736842,0.35854191869727225,0.5589483228102993,0.35854191869727225
16,0.5594842303890737,0.7865122052130742,0.30182875086289934,0.16,0.5583793656646199,1.2643869471927112,0.5583793656646199
17,0.3594213316560338,0.4995173079575231,0.34430517855362985,0.3221052631578947,0.26713580591208874,0.364509288442661,0.26713580591208874
18,0.5982118788750113,0.4370431664597986,0.3467018494778538,0.4084210526315789,0.1742193854883197,0.21097538792593615,0.1742193854883197
19,0.223425285290682,0.5475106881809406,0.28927592025958687,0.22315789473684208,0.41053722915977536,0.696459979269925,0.41053722915977536
20,0.5224638332285021,0.02551372224520756,0.2953590958628397,0.21684210526315786,2.5214546444606327,2.5214546444606327,0.7160264433412385
22,0.4645969988318806,0.2439663494690388,0.3548205220355141,0.5747368421052631,0.3405947479997933,0.3405947479997933,0.254062421554292
23,0.2785066043669691,0.18494000827472076,0.3211895810497439,0.3326315789473684,0.5113590332255137,0.5113590332255137,0.3383438494651935
25,0.2886153293197951,0.06881809405599229,0.25961483905778704,0.0694736842105263,1.269235961475242,1.269235961475242,0.5593230422146603
26,0.7472818761793512,0.6716314991035719,0.41830083234560084,0.39368421052631575,0.33636708746787186,0.5068571511687758,0.33636708746787186
27,0.11973223110791625,0.8438836022617571,0.2124168670234164,0.07789473684210528,0.6823793289438462,2.148409694730495,0.6823793289438462
28,0.038008805822625565,0.1853537443111295,0.2647696088694081,0.2610526315789473,0.2975940226935803,0.2975940226935803,0.22934293584046164
29,0.4684158504807261,0.08922907185215834,0.3884423395063935,0.5199999999999999,1.752500326139628,1.752500326139628,0.6366939576706622
30,0.94765926857759,0.4213211970762654,0.3485009838787926,0.4378947368421052,0.14482154851751936,0.16934658288742696,0.14482154851751936
31,0.4604636535178363,0.3505723348503655,0.39373027518594383,0.9347368421052632,0.09988452772846435,0.09988452772846435,0.09081364926075539
33,0.6580106029292838,0.16080540615087574,0.35471692940343247,0.36,0.8002575157110353,0.8002575157110353,0.44452391323302604
34,0.9097403180878784,0.056406012963729164,0.24729525128037583,0.1326315789473684,1.3841378670340045,1.3841378670340045,0.5805611689545229
35,0.2905022913109893,0.04344228382292098,0.3757242158748828,0.3536842105263157,2.65935572771388,2.65935572771388,0.726727852002316
36,0.2434630245305059,0.9669011170872984,0.3129034216417305,0.2652631578947369,0.6238012746219169,1.658169559173788,0.6238012746219169
