,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
178,0.9887231557192919,0.326713556750793,0.39785213470458985,0.7389473684210526,0.1742654826834396,0.1742654826834396,0.1484038194541893
75,0.40497798544343605,0.04164942766514963,0.3331338167190552,0.4084210526315789,2.366801013471298,2.366801013471298,0.702982149524494
102,0.5713900620001797,0.4102882361053648,0.3545102119445801,0.28421052631578947,0.1134174013431996,0.12792649158130376,0.1134174013431996
176,0.9700781741396352,0.06412908564335953,0.28151092529296873,0.16421052631578945,1.492647461457686,1.492647461457686,0.598820123799133
109,0.6181148351154642,0.4300096538408496,0.3733743906021118,0.5242105263157895,0.11072048901161712,0.12450583606560066,0.11072048901161712
1,0.0030101536526193073,0.0106192249344918,0.2907582759857178,0.16,3.040850687383892,3.040850687383892,0.752527356894888
83,0.4623955431754874,0.003447800303406426,0.2665618896484375,0.10105263157894737,3.097143282209124,3.097143282209124,0.7559275009145363
31,0.1347380717045557,0.2836850089642808,0.4156867504119873,0.5431578947368421,0.3614594513736103,0.3614594513736103,0.2654940997390153
87,0.46607961182496177,0.16508067852709973,0.2527061223983765,0.2021052631578947,0.35535351986052977,0.35535351986052977,0.26218511602574124
90,0.4722796297960284,0.031030202730657847,0.35793609619140626,0.6421052631578947,2.90489538417143,2.90489538417143,0.7439111931004555
58,0.298544343606793,0.3229899324231141,0.3044651985168457,0.40421052631578946,0.04579708338027675,0.047995119887616296,0.04579708338027675
78,0.4247910863509749,0.19073231278444353,0.270798397064209,0.16631578947368422,0.2941029266021171,0.2941029266021171,0.22726393747855386
5,0.025608769880492432,0.38022341745966076,0.30778279304504397,0.2105263157894737,0.15688977527789316,0.18608453637198477,0.15688977527789316
99,0.564381346032887,0.05778513308509173,0.33604018688201903,0.33052631578947367,1.9976508862193263,1.9976508862193263,0.6664054494814065
131,0.7345224189055621,0.4202179009791753,0.28281502723693847,0.22105263157894736,0.27386152762643196,0.3771478003792389,0.27386152762643196
35,0.15837002426093988,0.5151013653289203,0.2988893985748291,0.1263157894736842,0.3624024435815799,0.5683874411585028,0.3624024435815799
98,0.5594842303890737,0.7865122052130742,0.2859092473983765,0.16,0.5767194228017751,1.3624991409225324,0.5767194228017751
67,0.3594213316560338,0.4995173079575231,0.33038649559020994,0.3221052631578947,0.2910912699917844,0.41061882534358257,0.2910912699917844
104,0.5982118788750113,0.4370431664597986,0.29728901386260986,0.4084210526315789,0.26950993629846165,0.36894401401273175,0.26950993629846165
44,0.223425285290682,0.5475106881809406,0.3449115514755249,0.22315789473684208,0.3220886516665137,0.4751191324032357,0.3220886516665137
92,0.5224638332285021,0.025513722245207565,0.2637792110443115,0.21684210526315786,2.2263699217555453,2.2263699217555453,0.690054140023759
47,0.24135142420702665,0.005516480485450281,0.25274004936218264,0.11157894736842103,2.8409161615296137,2.8409161615296137,0.7396454496935028
86,0.4645969988318806,0.24396634946903878,0.2693203926086426,0.5747368421052631,0.07789922322257094,0.07789922322257094,0.07226948637153424
54,0.2785066043669691,0.18494000827472074,0.29547581672668455,0.3326315789473684,0.4148525606031003,0.4148525606031003,0.29321257363118014
139,0.7748225357174949,0.08040270307543787,0.44995603561401365,0.6168421052631579,2.282479739554696,2.282479739554696,0.695352270434528
56,0.2886153293197951,0.06881809405599229,0.3189906358718872,0.0694736842105263,1.6642211933092237,1.6642211933092237,0.6246557896501446
133,0.7472818761793512,0.6716314991035719,0.46229801177978513,0.39368421052631575,0.2779485655712833,0.3849428895480205,0.2779485655712833
27,0.11973223110791625,0.8438836022617571,0.2554157257080078,0.07789473684210527,0.6359136472267117,1.7466011631111222,0.6359136472267117
11,0.03800880582262556,0.1853537443111295,0.2774916648864746,0.2610526315789473,0.34526721555133194,0.34526721555133194,0.25665325933764827
88,0.46841585048072604,0.08922907185215834,0.37229280471801757,0.5199999999999999,1.6579120573589219,1.6579120573589219,0.6237648280230662
171,0.94765926857759,0.4213211970762654,0.3253504753112793,0.4378947368421052,0.19086223354852275,0.23588348172840903,0.19086223354852275
82,0.4604636535178363,0.3505723348503655,0.35579657554626465,0.9347368421052632,0.012090957320767624,0.012090957320767624,0.011946512547424697
13,0.0558450894060562,0.15928837401737692,0.4188265323638916,0.591578947368421,1.0778414582878455,1.0778414582878455,0.5187313276422898
115,0.6580106029292838,0.16080540615087574,0.35156204700469973,0.36,0.7872375656409093,0.7872375656409093,0.44047729343614334
167,0.9097403180878785,0.05640601296372916,0.2566584587097168,0.1326315789473684,1.4520304841041565,1.4520304841041565,0.592174727646036
57,0.2905022913109893,0.04344228382292098,0.3547666549682617,0.3536842105263157,2.491625844563869,2.491625844563869,0.7136004702345455
48,0.2434630245305059,0.9669011170872983,0.3086076021194458,0.26526315789473687,0.6278987473075374,1.6874405629225018,0.6278987473075374
