,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
178,0.9887231557192919,0.326713556750793,0.5471096038818359,0.7389473684210526,0.5398958573470245,0.5398958573470245,0.35060543527740384
75,0.40497798544343605,0.04164942766514963,0.4166813850402832,0.4084210526315789,3.045192298910519,3.045192298910519,0.7527929635707733
102,0.5713900620001797,0.4102882361053648,0.3479465961456299,0.28421052631578947,0.1267636655490851,0.14516535850377005,0.1267636655490851
176,0.9700781741396352,0.06412908564335953,0.14532071352005005,0.16421052631578945,0.5575004675510254,0.5575004675510254,0.35794561810156317
109,0.6181148351154642,0.4300096538408496,0.5578729152679444,0.5242105263157895,0.2499694010805779,0.2499694010805779,0.19998041621217566
1,0.0030101536526193073,0.0106192249344918,0.3476060390472412,0.16,3.657921241214889,3.657921241214889,0.7853119560821131
83,0.4623955431754874,0.003447800303406426,0.16441044807434083,0.10105263157894737,1.894708050303645,1.894708050303645,0.6545420185309868
31,0.1347380717045557,0.2836850089642808,0.5987115859985351,0.5431578947368421,0.8626350868864721,0.8626350868864721,0.46312618771099623
87,0.46607961182496177,0.16508067852709973,0.248876953125,0.2021052631578947,0.3398248250052429,0.3398248250052429,0.253633772611963
90,0.4722796297960284,0.031030202730657847,0.1692894458770752,0.6421052631578947,1.2285757010473926,1.2285757010473926,0.5512829115340273
58,0.298544343606793,0.3229899324231141,0.3941216468811035,0.40421052631578946,0.17585273151547276,0.17585273151547276,0.14955336395641033
78,0.4247910863509749,0.19073231278444353,0.4451110363006592,0.16631578947368422,0.9343972260466462,0.9343972260466462,0.48304309656
5,0.025608769880492432,0.38022341745966076,0.2516623497009277,0.2105263157894737,0.278433782054532,0.3858741930121436,0.278433782054532
99,0.564381346032887,0.05778513308509173,0.36665642261505127,0.33052631578947367,2.217451208298749,2.217451208298749,0.6891949760043892
131,0.7345224189055621,0.4202179009791753,0.19149365425109863,0.22105263157894736,0.45587672155725234,0.8378188172025053,0.45587672155725234
35,0.15837002426093988,0.5151013653289203,0.16985502243041992,0.1263157894736842,0.5786826704477638,1.3735078760296204,0.5786826704477638
98,0.5594842303890737,0.7865122052130742,0.1774977922439575,0.16,0.7016147932060794,2.3513725789048556,0.7016147932060794
67,0.3594213316560338,0.4995173079575231,0.4550004005432129,0.3221052631578947,0.07661810958014795,0.08297553847987045,0.07661810958014795
104,0.5982118788750113,0.4370431664597986,0.4566056251525879,0.4084210526315789,0.03772536914399337,0.03772536914399337,0.03635390467047418
44,0.223425285290682,0.5475106881809406,0.26840569972991946,0.22315789473684208,0.44371634976065644,0.7976440608487154,0.44371634976065644
92,0.5224638332285021,0.025513722245207565,0.2668535470962524,0.21684210526315786,2.2550967396841837,2.2550967396841837,0.6927894683409556
47,0.24135142420702665,0.005516480485450281,0.41783390045166013,0.11157894736842103,4.738056437678269,4.738056437678269,0.8257249626487432
86,0.4645969988318806,0.24396634946903878,0.1712815761566162,0.5747368421052631,0.2233208861391423,0.28753301351058386,0.2233208861391423
54,0.2785066043669691,0.18494000827472074,0.2931287050247192,0.3326315789473684,0.406043602553954,0.406043602553954,0.288784502711304
139,0.7748225357174949,0.08040270307543787,0.6011543273925781,0.6168421052631579,3.2163288142449606,3.2163288142449606,0.7628268467531569
56,0.2886153293197951,0.06881809405599229,0.2324504852294922,0.0694736842105263,1.0885307049532549,1.0885307049532549,0.5211944944700337
133,0.7472818761793512,0.6716314991035719,0.45574145317077636,0.39368421052631575,0.28665422506110616,0.40184470859964283,0.28665422506110616
27,0.11973223110791625,0.8438836022617571,0.2362931489944458,0.07789473684210527,0.6565779994994447,1.9118693576487482,0.6565779994994447
11,0.03800880582262556,0.1853537443111295,0.20166504383087158,0.2610526315789473,0.061123117735219556,0.061123117735219556,0.0576022864016723
88,0.46841585048072604,0.08922907185215834,0.045322108268737796,0.5199999999999999,0.2571642915536206,0.3461926892172062,0.2571642915536206
171,0.94765926857759,0.4213211970762654,0.32967333793640136,0.4378947368421052,0.1822651197540193,0.22289023515689166,0.1822651197540193
82,0.4604636535178363,0.3505723348503655,0.3437828063964844,0.9347368421052632,0.015713651713722215,0.015964512502973302,0.015713651713722215
13,0.0558450894060562,0.15928837401737692,0.6004340171813964,0.591578947368421,1.8320429888787546,1.8320429888787546,0.6468980153454825
115,0.6580106029292838,0.16080540615087574,0.2155540943145752,0.36,0.2259435047666392,0.2259435047666392,0.18430172670122186
167,0.9097403180878785,0.05640601296372916,0.2958768606185913,0.1326315789473684,1.7364031163454055,1.7364031163454055,0.634556767595139
57,0.2905022913109893,0.04344228382292098,0.3071539878845215,0.3536842105263157,2.1105668500559216,2.1105668500559216,0.6785151876796919
48,0.2434630245305059,0.9669011170872983,0.34007079601287843,0.26526315789473687,0.5978882738898471,1.4868710238160627,0.5978882738898471
