,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.988723155719292,0.32671355675079305,0.4075015822100012,0.7389473684210526,0.19790336912321566,0.19790336912321566,0.16520812464870815
2,0.5713900620001797,0.4102882361053648,0.3205045839359886,0.2842105263157895,0.1825634497700917,0.2233365387426642,0.1825634497700917
3,0.9700781741396352,0.06412908564335952,0.30064807454849546,0.16421052631578945,1.6240522618855495,1.6240522618855495,0.6189100291465095
4,0.6181148351154642,0.4300096538408496,0.37196888120080296,0.5242105263157895,0.11346822389133954,0.12799115265715186,0.11346822389133954
7,0.1347380717045557,0.2836850089642808,0.375104119525144,0.5431578947368421,0.2503323152102791,0.2503323152102791,0.20021262520770614
8,0.4660796118249618,0.16508067852709973,0.3069185511971775,0.2021052631578947,0.575204929938889,0.575204929938889,0.36516196655199934
9,0.4722796297960284,0.03103020273065785,0.39147703077448043,0.6421052631578947,3.202941115374703,3.202941115374703,0.7620713751277842
10,0.29854434360679305,0.3229899324231141,0.34036109332348174,0.4042105263157895,0.04294520548536178,0.04294520548536178,0.04117685690436259
11,0.4247910863509749,0.19073231278444355,0.3009964343623111,0.16631578947368422,0.4050279359478812,0.4050279359478812,0.2882703792466839
12,0.025608769880492432,0.3802234174596608,0.3083119904524402,0.2105263157894737,0.1557436550864267,0.18447436732307915,0.1557436550864267
14,0.7345224189055621,0.4202179009791753,0.3100537895215185,0.22105263157894736,0.2195711853159618,0.2813468457143739,0.2195711853159618
15,0.15837002426093988,0.5151013653289203,0.2943775978998134,0.1263157894736842,0.36996487231355846,0.5872130871053337,0.36996487231355846
16,0.5594842303890737,0.7865122052130742,0.2999513549208641,0.16,0.5605422188542762,1.2755314455756583,0.5605422188542762
17,0.3594213316560338,0.4995173079575231,0.3267750605846706,0.3221052631578947,0.2973069156659277,0.423096401962856,0.2973069156659277
18,0.5982118788750113,0.4370431664597986,0.34105781295111304,0.4084210526315789,0.1851036697583722,0.2271499611533242,0.1851036697583722
19,0.223425285290682,0.5475106881809406,0.31040214933533417,0.22315789473684208,0.376951110539244,0.6050104845953458,0.376951110539244
20,0.5224638332285021,0.02551372224520756,0.30935706989388717,0.21684210526315786,2.6522527239698146,2.6522527239698146,0.7261963846485819
22,0.4645969988318806,0.2439663494690388,0.380329516732379,0.5747368421052631,0.41897005331630494,0.41897005331630494,0.295263492233061
23,0.2785066043669691,0.18494000827472076,0.32851685965374894,0.3326315789473684,0.5388590835141476,0.5388590835141476,0.3501679193936366
25,0.2886153293197951,0.06881809405599229,0.2849718829267903,0.0694736842105263,1.4379184615616116,1.4379184615616116,0.5898140090544912
26,0.7472818761793512,0.6716314991035719,0.33861929425440335,0.39368421052631575,0.4421665441057171,0.7926497405876527,0.4421665441057171
27,0.11973223110791625,0.8438836022617571,0.286365322182053,0.07789473684210528,0.602468710709081,1.5155252603731175,0.602468710709081
28,0.038008805822625565,0.1853537443111295,0.3166726259840162,0.2610526315789473,0.4920895147339026,0.4920895147339026,0.3297989228358469
29,0.4684158504807261,0.08922907185215834,0.3712721615731716,0.5199999999999999,1.6519341224289719,1.6519341224289719,0.622916726496933
30,0.94765926857759,0.4213211970762654,0.3459348503445324,0.4378947368421052,0.14992495890065705,0.1763667342906216,0.14992495890065705
31,0.4604636535178363,0.3505723348503655,0.4398990448948584,0.9347368421052632,0.20673730435129864,0.20673730435129864,0.17131922880467648
33,0.6580106029292838,0.16080540615087574,0.3330455372333527,0.36,0.7108213946949574,0.7108213946949574,0.4154854486266804
34,0.9097403180878784,0.056406012963729164,0.29542267734126043,0.1326315789473684,1.733109833401479,1.733109833401479,0.6341164237971898
35,0.2905022913109893,0.04344228382292098,0.3320004577919056,0.3536842105263157,2.309420882394159,2.309420882394159,0.6978323291183917
36,0.2434630245305059,0.9669011170872984,0.3173693456116476,0.2652631578947369,0.6195415515614237,1.6284079223475219,0.6195415515614237
