Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
178,0.9887231557192919,0.326713556750793,0.5549230098724365,0.7389473684210526,0.5590360623598098,0.5590360623598098,0.3585780187237195
75,0.40497798544343605,0.04164942766514963,0.39314415454864504,0.4084210526315789,2.8540742045153698,2.8540742045153698,0.7405343159121284
102,0.5713900620001797,0.4102882361053648,0.33908464908599856,0.28421052631578947,0.14478328925334394,0.16929427060299063,0.14478328925334394
176,0.9700781741396352,0.06412908564335953,0.13697545528411864,0.16421052631578945,0.5001979415389624,0.5001979415389624,0.33342129574304014
109,0.6181148351154642,0.4300096538408496,0.5568480968475342,0.5242105263157895,0.24796590731773252,0.24796590731773252,0.19869605881356847
1,0.0030101536526193073,0.0106192249344918,0.30359821319580077,0.16,3.1802255147945377,3.1802255147945377,0.76077845645867
83,0.4623955431754874,0.003447800303406426,0.15570459365844727,0.10105263157894737,1.7922305334698072,1.7922305334698072,0.641863381976081
31,0.1347380717045557,0.2836850089642808,0.5905221462249756,0.5431578947368421,0.8402100008600066,0.8402100008600066,0.45658375971619625
87,0.46607961182496177,0.16508067852709973,0.24339027404785157,0.2021052631578947,0.317574316063183,0.317574316063183,0.24102952842316488
90,0.4722796297960284,0.031030202730657847,0.1778733253479004,0.6421052631578947,1.3048523064921884,1.3048523064921884,0.5661327204423243
58,0.298544343606793,0.3229899324231141,0.38154258728027346,0.40421052631578946,0.14475461996906333,0.14475461996906333,0.12645034791209253
78,0.4247910863509749,0.19073231278444353,0.43969025611877444,0.16631578947368422,0.9144853328861364,0.9144853328861364,0.47766640839578856
5,0.025608769880492432,0.38022341745966076,0.2457887649536133,0.2105263157894737,0.29115461927161,0.4107448918866164,0.29115461927161
99,0.564381346032887,0.05778513308509173,0.35574519634246826,0.33052631578947367,2.1391172462170664,2.1391172462170664,0.6814391048295203
131,0.7345224189055621,0.4202179009791753,0.19095515012741088,0.22105263157894736,0.4569500292540252,0.8414511626366977,0.4569500292540252
35,0.15837002426093988,0.5151013653289203,0.16391650438308716,0.1263157894736842,0.5886364832913165,1.4309399336163613,0.5886364832913165
98,0.5594842303890737,0.7865122052130742,0.17454051971435547,0.16,0.7050217177551968,2.390080084506349,0.7050217177551968
67,0.3594213316560338,0.4995173079575231,0.44708523750305174,0.3221052631578947,0.0902409073974298,0.09919209176494782,0.0902409073974298
104,0.5982118788750113,0.4370431664597986,0.4477384567260742,0.4084210526315789,0.02062541215977763,0.02062541215977763,0.020208601426189795
44,0.223425285290682,0.5475106881809406,0.2687206745147705,0.22315789473684208,0.4432156082204339,0.7960273577422861,0.4432156082204339
92,0.5224638332285021,0.025513722245207565,0.26769375801086426,0.21684210526315786,2.2629477311040938,2.2629477311040938,0.6935286488142344
47,0.24135142420702665,0.005516480485450281,0.4156227111816406,0.11157894736842103,4.712647034513592,4.712647034513592,0.8249498010364742
86,0.4645969988318806,0.24396634946903878,0.1737063407897949,0.5747368421052631,0.21587089954796485,0.2753002017442274,0.21587089954796485
54,0.2785066043669691,0.18494000827472074,0.2876307010650635,0.3326315789473684,0.3854090131587864,0.3854090131587864,0.27819150120875774
139,0.7748225357174949,0.08040270307543787,0.5913388729095459,0.6168421052631579,3.1557054237368973,3.1557054237368973,0.7593669670886395
56,0.2886153293197951,0.06881809405599229,0.25826125144958495,0.0694736842105263,1.2602314993219639,1.2602314993219639,0.5575674437330932
133,0.7472818761793512,0.6716314991035719,0.4475574493408203,0.39368421052631575,0.29752077180547737,0.4235296359867473,0.29752077180547737
27,0.11973223110791625,0.8438836022617571,0.2612779140472412,0.07789473684210527,0.6295788144923181,1.6996296084670397,0.6295788144923181
11,0.03800880582262556,0.1853537443111295,0.19992196559906006,0.2610526315789473,0.05459130364795064,0.05459130364795064,0.051765364894545536
88,0.46841585048072604,0.08922907185215834,0.05597488284111023,0.5199999999999999,0.1947706983191516,0.24188227864110776,0.1947706983191516
171,0.94765926857759,0.4213211970762654,0.3162652015686035,0.4378947368421052,0.2089306153115898,0.2641116182165036,0.2089306153115898
82,0.4604636535178363,0.3505723348503655,0.3371898889541626,0.9347368421052632,0.030972267856165685,0.031962209985099195,0.030972267856165685
13,0.0558450894060562,0.15928837401737692,0.5912363529205322,0.591578947368421,1.7938458161665403,1.7938458161665403,0.6420704413201626
115,0.6580106029292838,0.16080540615087574,0.2119267463684082,0.36,0.2109737267600046,0.2109737267600046,0.1742182527150865
167,0.9097403180878785,0.05640601296372916,0.27451951503753663,0.1326315789473684,1.5815410035371777,1.5815410035371777,0.6126344696327429
57,0.2905022913109893,0.04344228382292098,0.29806203842163087,0.3536842105263157,2.0378011485598737,2.0378011485598737,0.6708145296231557
48,0.2434630245305059,0.9669011170872983,0.3321284294128418,0.26526315789473687,0.6054639250628103,1.5346224680701264,0.6054639250628103
