Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.988723155719292,0.32671355675079305,0.4591369687449425,0.7389473684210526,0.32439262174647887,0.32439262174647887,0.24493689893764414
2,0.5713900620001797,0.4102882361053648,0.3948736455879726,0.2842105263157895,0.031343577072801665,0.03235778582676818,0.031343577072801665
3,0.9700781741396352,0.06412908564335952,0.08885269429397152,0.16421052631578945,0.1697640968992306,0.1697640968992306,0.14512678013390504
4,0.6181148351154642,0.4300096538408496,0.4155465005241126,0.5242105263157895,0.028275094284081866,0.029097838408546496,0.028275094284081866
7,0.1347380717045557,0.2836850089642808,0.4565547630447978,0.5431578947368421,0.4733680463889082,0.4733680463889082,0.32128295950837976
8,0.4660796118249618,0.16508067852709973,0.22156750386757923,0.2021052631578947,0.22907492759721293,0.22907492759721293,0.18637995329141102
9,0.4722796297960284,0.03103020273065785,0.25694812950745594,0.6421052631578947,2.0075133419835334,2.0075133419835334,0.6674993969135731
10,0.29854434360679305,0.3229899324231141,0.4223205628711191,0.4042105263157895,0.24556645120302908,0.24556645120302908,0.19715242889357606
11,0.4247910863509749,0.19073231278444355,0.3624346554563609,0.16631578947368422,0.6307060216383346,0.6307060216383346,0.3867686837905204
12,0.025608769880492432,0.3802234174596608,0.2570454764342468,0.2105263157894737,0.2667751643892702,0.363838145453793,0.2667751643892702
14,0.7345224189055621,0.4202179009791753,0.20098313418739494,0.22105263157894736,0.43696297251434835,0.7760821245907914,0.43696297251434835
15,0.15837002426093988,0.5151013653289203,0.26089695219073344,0.1263157894736842,0.42608326390776513,0.742413031564371,0.42608326390776513
16,0.5594842303890737,0.7865122052130742,0.2645792366677821,0.16,0.6012926525138088,1.5081052714601249,0.6012926525138088
17,0.3594213316560338,0.4995173079575231,0.4365642810559398,0.3221052631578947,0.10834853977293622,0.12151445335528828,0.10834853977293622
18,0.5982118788750113,0.4370431664597986,0.4452532766115406,0.4084210526315789,0.015832848061245023,0.015832848061245023,0.015586076086693402
19,0.223425285290682,0.5475106881809406,0.2707111143228405,0.22315789473684208,0.4400512409658152,0.7858776966035748,0.4400512409658152
20,0.5224638332285021,0.02551372224520756,0.31072400802614275,0.21684210526315786,2.66502549252263,2.66502549252263,0.7271506018061278
22,0.4645969988318806,0.2439663494690388,0.20573094796659921,0.5747368421052631,0.11747665097211413,0.13311449617907176,0.11747665097211413
23,0.2785066043669691,0.18494000827472076,0.30751991593391464,0.3326315789473684,0.46005533666501797,0.46005533666501797,0.3150944523211376
25,0.2886153293197951,0.06881809405599229,0.352072254948165,0.0694736842105263,1.8842898354395823,1.8842898354395823,0.6532942051409357
26,0.7472818761793512,0.6716314991035719,0.4579917777364492,0.39368421052631575,0.28366629182073,0.3959974081657198,0.28366629182073
27,0.11973223110791625,0.8438836022617571,0.31819716923202945,0.07789473684210528,0.5680703913410663,1.3151920589672608,0.5680703913410663
28,0.038008805822625565,0.1853537443111295,0.22959183449938642,0.2610526315789473,0.16577281237987124,0.16577281237987124,0.14219993005451356
29,0.4684158504807261,0.08922907185215834,0.23125928453561181,0.5199999999999999,0.831874856355187,0.831874856355187,0.4541111820325638
30,0.94765926857759,0.4213211970762654,0.3266668948108569,0.4378947368421052,0.18824419795021302,0.2318975700264444,0.18824419795021302
31,0.4604636535178363,0.3505723348503655,0.4926809614214827,0.9347368421052632,0.3288955158848298,0.3288955158848298,0.24749539143853494
33,0.6580106029292838,0.16080540615087574,0.2722998438434463,0.36,0.4601287237955773,0.4601287237955773,0.31512887617160307
34,0.9097403180878784,0.056406012963729164,0.34519706107521714,0.1326315789473684,2.0940238898563988,2.0940238898563988,0.6767962900097672
35,0.2905022913109893,0.04344228382292098,0.37005668860381397,0.3536842105263157,2.613996742898736,2.613996742898736,0.7232980350729608
36,0.2434630245305059,0.9669011170872984,0.4137062296198248,0.2652631578947369,0.5276527399403644,1.1170864839435004,0.5276527399403644
