,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
178,0.9887231557192919,0.326713556750793,0.3874650478363037,0.7389473684210526,0.1488206290071074,0.1488206290071074,0.12954209321234839
75,0.40497798544343605,0.04164942766514963,0.34131202697753904,0.4084210526315789,2.433206615469357,2.433206615469357,0.7087271137442775
102,0.5713900620001797,0.4102882361053648,0.32396788597106935,0.28421052631578947,0.17552127280532137,0.21288757006810766,0.17552127280532137
176,0.9700781741396352,0.06412908564335953,0.307211709022522,0.16421052631578945,1.6691213088279424,1.6691213088279424,0.6253448666073864
109,0.6181148351154642,0.4300096538408496,0.35748026371002195,0.5242105263157895,0.14179309998345407,0.16522018173090935,0.14179309998345407
1,0.0030101536526193073,0.0106192249344918,0.3066237449645996,0.16,3.2130670280513645,3.2130670280513645,0.7626432256259351
83,0.4623955431754874,0.003447800303406426,0.29839262962341306,0.10105263157894737,3.471826229544429,3.471826229544429,0.7763777149046608
31,0.1347380717045557,0.2836850089642808,0.3601259708404541,0.5431578947368421,0.2093177547447632,0.2093177547447632,0.17308747343161393
87,0.46607961182496177,0.16508067852709973,0.31250314712524413,0.2021052631578947,0.5978525278552264,0.5978525278552264,0.374160016292439
90,0.4722796297960284,0.031030202730657847,0.37394251823425295,0.6421052631578947,3.0471289212212844,3.0471289212212844,0.7529112564819818
58,0.298544343606793,0.3229899324231141,0.3407240867614746,0.40421052631578946,0.04384260249146004,0.04384260249146004,0.042001162231562326
78,0.4247910863509749,0.19073231278444353,0.3075056552886963,0.16631578947368422,0.4289379465543751,0.4289379465543751,0.3001795477464093
5,0.025608769880492432,0.38022341745966076,0.31367900371551516,0.2105263157894737,0.1441199355014336,0.1683880037395999,0.1441199355014336
99,0.564381346032887,0.05778513308509173,0.3304351806640625,0.33052631578947367,1.9574113811832843,1.9574113811832843,0.6618664530871279
131,0.7345224189055621,0.4202179009791753,0.3151488542556763,0.22105263157894736,0.20941606866192725,0.26488783842025226,0.20941606866192725
35,0.15837002426093988,0.5151013653289203,0.3019202470779419,0.1263157894736842,0.35732230430833184,0.5559898946294867,0.35732230430833184
98,0.5594842303890737,0.7865122052130742,0.3066237449645996,0.16,0.5528552947667126,1.236412481901744,0.5528552947667126
67,0.3594213316560338,0.4995173079575231,0.3292593240737915,0.3221052631578947,0.29303124641370476,0.4144896714702346,0.29303124641370476
104,0.5982118788750113,0.4370431664597986,0.34131202697753904,0.4084210526315789,0.18461342882602774,0.2264121526556737,0.18461342882602774
44,0.223425285290682,0.5475106881809406,0.3154428005218506,0.22315789473684208,0.36893756926464844,0.5846292716787789,0.36893756926464844
92,0.5224638332285021,0.025513722245207565,0.31456091403961184,0.21684210526315786,2.70087781920261,2.70087781920261,0.7297938357188296
47,0.24135142420702665,0.005516480485450281,0.2998624801635742,0.11157894736842103,3.3824133814042416,3.3824133814042416,0.7718152275996444
86,0.4645969988318806,0.24396634946903878,0.3645355224609375,0.5747368421052631,0.3704436751543466,0.3704436751543466,0.2703093033813486
54,0.2785066043669691,0.18494000827472074,0.3307291746139526,0.3326315789473684,0.5471621351582662,0.5471621351582662,0.35365532979663733
139,0.7748225357174949,0.08040270307543787,0.37041487693786623,0.6168421052631579,1.7912080687193084,1.7912080687193084,0.6417321907288587
56,0.2886153293197951,0.06881809405599229,0.29398312568664553,0.0694736842105263,1.4978638939026299,1.4978638939026299,0.5996579307459331
133,0.7472818761793512,0.6716314991035719,0.33925423622131345,0.39368421052631575,0.4413234816259396,0.789944569194248,0.4413234816259396
27,0.11973223110791625,0.8438836022617571,0.2951590299606323,0.07789473684210527,0.5929660020499934,1.4567972332444417,0.5929660020499934
11,0.03800880582262556,0.1853537443111295,0.32073421478271485,0.2610526315789473,0.5073094529144525,0.5073094529144525,0.3365662252920568
88,0.46841585048072604,0.08922907185215834,0.3568923234939575,0.5199999999999999,1.5677110158761598,1.5677110158761598,0.6105480742120126
171,0.94765926857759,0.4213211970762654,0.3454275608062744,0.4378947368421052,0.15093383340474625,0.17776451275875157,0.15093383340474625
82,0.4604636535178363,0.3505723348503655,0.41480412483215334,0.9347368421052632,0.14865774310818508,0.14865774310818508,0.1294186575593248
13,0.0558450894060562,0.15928837401737692,0.3668872833251953,0.591578947368421,0.8621418621941532,0.8621418621941532,0.4629839861815337
115,0.6580106029292838,0.16080540615087574,0.33455073833465576,0.36,0.7170332405603808,0.7170332405603808,0.417600092777683
167,0.9097403180878785,0.05640601296372916,0.3028021574020386,0.1326315789473684,1.7866184433221817,1.7866184433221817,0.641142115313136
57,0.2905022913109893,0.04344228382292098,0.3336688280105591,0.3536842105263157,2.322773368548084,2.322773368548084,0.6990465827535631
48,0.2434630245305059,0.9669011170872983,0.3213221788406372,0.26526315789473687,0.6157712287853906,1.6026161363159714,0.6157712287853906
