,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.988723155719292,0.32671355675079305,0.45277309456349074,0.7389473684210526,0.30880327995941576,0.30880327995941576,0.235943235081892
2,0.5713900620001797,0.4102882361053648,0.329710067168848,0.2842105263157895,0.16384528966872777,0.19595092588046853,0.16384528966872777
3,0.9700781741396352,0.06412908564335952,0.2535045923996335,0.16421052631578945,1.3003426131531652,1.3003426131531652,0.5652821478495924
4,0.6181148351154642,0.4300096538408496,0.3651339850111327,0.5242105263157895,0.1268302708774002,0.14525271164043324,0.1268302708774002
7,0.1347380717045557,0.2836850089642808,0.3916818321694255,0.5431578947368421,0.2957269505515499,0.2957269505515499,0.22823246087894392
8,0.4660796118249618,0.16508067852709973,0.25879217009429134,0.2021052631578947,0.3800346897951379,0.3800346897951379,0.2753805339861079
9,0.4722796297960284,0.03103020273065785,0.3978700536855601,0.6421052631578947,3.2597497049926423,3.2597497049926423,0.7652444229697465
10,0.29854434360679305,0.3229899324231141,0.3371739262087756,0.4042105263157895,0.035065850303386326,0.035065850303386326,0.033877893172794986
11,0.4247910863509749,0.19073231278444355,0.27754987818443555,0.16631578947368422,0.31890282001790365,0.31890282001790365,0.24179402392480642
12,0.025608769880492432,0.3802234174596608,0.295781292670541,0.2105263157894737,0.18288227205672278,0.22381385913269297,0.18288227205672278
14,0.7345224189055621,0.4202179009791753,0.2808462205366593,0.22105263157894736,0.27778561156918186,0.38463040340796434,0.27778561156918186
15,0.15837002426093988,0.5151013653289203,0.31203909144726033,0.1263157894736842,0.3403616615617004,0.5159822310624184,0.3403616615617004
16,0.5594842303890737,0.7865122052130742,0.31404917073390487,0.16,0.5443008361945434,1.1944301842671623,0.5443008361945434
17,0.3594213316560338,0.4995173079575231,0.34956575426527425,0.3221052631578947,0.25808182193745466,0.34785752602990916,0.25808182193745466
18,0.5982118788750113,0.4370431664597986,0.35331080490262184,0.4084210526315789,0.16147429618380027,0.19256928612792357,0.16147429618380027
19,0.223425285290682,0.5475106881809406,0.29774406032279915,0.22315789473684208,0.39707472453395815,0.6585803261059708,0.39707472453395815
20,0.5224638332285021,0.02551372224520756,0.3103175388368697,0.21684210526315786,2.661227415085235,2.661227415085235,0.726867553793645
22,0.4645969988318806,0.2439663494690388,0.35968868827549727,0.5747368421052631,0.35555198249391096,0.35555198249391096,0.262293137471405
23,0.2785066043669691,0.18494000827472076,0.3301604334082837,0.3326315789473684,0.5450275893599714,0.5450275893599714,0.3527623669074734
25,0.2886153293197951,0.06881809405599229,0.2735577715213033,0.0694736842105263,1.3619884415605232,1.3619884415605232,0.5766279028277894
26,0.7472818761793512,0.6716314991035719,0.40233701418819234,0.39368421052631575,0.35756350670599113,0.5565740901059825,0.35756350670599113
27,0.11973223110791625,0.8438836022617571,0.2373305968850611,0.07789473684210528,0.6554569064063221,1.9023945584563287,0.6554569064063221
28,0.038008805822625565,0.1853537443111295,0.28412295215365646,0.2610526315789473,0.37011655093858553,0.37011655093858553,0.2701350849933465
29,0.4684158504807261,0.08922907185215834,0.381047754305617,0.5199999999999999,1.7091900375363724,1.7091900375363724,0.6308859894858614
30,0.94765926857759,0.4213211970762654,0.3497815669204966,0.4378947368421052,0.14227478284681275,0.1658745481671001,0.14227478284681275
31,0.4604636535178363,0.3505723348503655,0.3920735957078049,0.9347368421052632,0.09605031678177256,0.09605031678177256,0.08763312715769828
33,0.6580106029292838,0.16080540615087574,0.35453076425801805,0.36,0.7994892268838298,0.7994892268838298,0.44428675367415393
34,0.9097403180878784,0.056406012963729164,0.2674800702511092,0.1326315789473684,1.5304979893907924,1.5304979893907924,0.6048208675950199
35,0.2905022913109893,0.04344228382292098,0.3776066602588668,0.3536842105263157,2.6744215160453013,2.6744215160453013,0.72784831690288
36,0.2434630245305059,0.9669011170872984,0.32193730200891835,0.2652631578947369,0.6151845071209331,1.5986479715728665,0.6151845071209331
