Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
168,0.9097403180878785,0.05640601296372916,0.31187484264373777,0.1326315789473684,1.8524044840097424,1.8524044840097424,0.6494185850548592
104,0.5982118788750113,0.4370431664597986,0.45283985137939453,0.4084210526315789,0.03046323466808238,0.03046323466808238,0.02956266040670024
41,0.18613532213136846,0.0700593021652186,0.17865912914276122,0.002105263157894721,0.7165216973741234,0.7165216973741234,0.41742653091436827
4,0.019049330577769807,0.10150324093228522,0.3005126237869263,0.5136842105263157,1.0874280595923156,1.0874280595923156,0.5209415742953534
173,0.9507592775631233,0.564887601710109,0.44901199340820314,0.4357894736842105,0.17926478254685702,0.21841975186972104,0.17926478254685702
108,0.6117800341450266,0.18590539235967452,0.21228523254394532,0.08421052631578946,0.09864890210219045,0.09864890210219045,0.08979110789027545
79,0.4291939976637614,0.3718107847193491,0.2396500825881958,0.6547368421052631,0.2915416036364443,0.4115154893115777,0.2915416036364443
19,0.08590169826579203,0.05295821266032272,0.302661395072937,0.06526315789473683,1.8570233596655037,1.8570233596655037,0.6499853609467587
93,0.5285290682001977,0.08812577575506828,0.11806961297988891,0.5747368421052631,0.17652257212778424,0.17652257212778424,0.15003755670283206
82,0.4604636535178363,0.3505723348503655,0.30522181987762453,0.9347368421052632,0.10495901183126223,0.11726726844768233,0.10495901183126223
37,0.16892802587833583,0.08081643911184666,0.2678278684616089,0.1557894736842105,1.1520984487809056,1.1520984487809056,0.5353372423243613
162,0.8667445412885255,0.058474693145773,0.33069477081298826,0.16631578947368422,1.9446973233152491,1.9446973233152491,0.6604065239295416
90,0.4722796297960284,0.031030202730657847,0.20053045749664306,0.6421052631578947,1.5061842491521553,1.5061842491521553,0.6009870382282145
42,0.20172522239194896,0.6596331540477176,0.4465592384338379,0.3347368421052631,0.2874951548411317,0.4034992278221329,0.2874951548411317
100,0.5650103333632852,0.4180113087849952,0.5274818420410157,0.6968421052631578,0.21915263297609164,0.21915263297609164,0.1797581591085235
125,0.6980411537424747,0.013101641152944418,0.45375523567199705,0.39578947368421047,4.657695647022814,4.657695647022814,0.8232495944658638
71,0.3676880222841225,0.09474555233760862,0.18417712450027465,0.2884210526315789,0.5074087087257366,0.5074087087257366,0.33660990930234597
72,0.36899092461137567,0.03475382705833678,0.26828362941741946,0.21473684210526314,2.008688727053035,2.008688727053035,0.667629292785138
26,0.1143409111330757,0.06495655771617709,0.24450819492340087,0.1136842105263158,1.2259217715532769,1.2259217715532769,0.5507479136150472
152,0.8055979872405428,1.0,0.48886594772338865,0.5705263157894737,0.47261323808438005,0.896141640658012,0.47261323808438005
158,0.8389343157516398,0.9725555095848848,0.3987499475479126,0.1831578947368421,0.5443757857294368,1.1947911649097964,0.5443757857294368
129,0.7190673016443525,0.692594124948283,0.46783862113952634,0.4989473684210526,0.29034422913188923,0.4091338942776661,0.29034422913188923
145,0.7946805642914907,0.019997241759757284,0.19092011451721191,0.38315789473684203,1.6839154216906298,1.6839154216906298,0.6274100174996989
128,0.712912211339743,0.28258171286719075,0.4153022766113281,0.3326315789473684,0.3645290938290683,0.3645290938290683,0.2671464430312338
117,0.6721628178632402,0.07488622258998759,0.5160528659820557,0.6589473684210526,2.820898881160393,2.820898881160393,0.7382814800646323
52,0.26430946176655584,0.2853399531099159,0.1895380973815918,0.30105263157894735,0.2611500961977736,0.35345486932306297,0.2611500961977736
33,0.14969898463473802,0.8425044821403944,0.36273703575134275,0.1326315789473684,0.5192229483234349,1.0799661641769325,0.5192229483234349
174,0.9513433372270643,0.32561026065370297,0.2676380634307861,0.22736842105263158,0.14239715517051824,0.16604090813018613,0.14239715517051824
95,0.5336508221762961,0.24824162184526272,0.509352731704712,0.6378947368421052,0.791851383350425,0.791851383350425,0.4419180020777236
150,0.8033066762512355,0.2487932698938078,0.20229928493499755,0.6252631578947367,0.14076320874168372,0.16382353522774776,0.14076320874168372
143,0.7896486656483062,0.6007447248655358,0.18545138835906982,0.11578947368421053,0.6087107303433161,1.5556540328269088,0.6087107303433161
31,0.1347380717045557,0.2836850089642808,0.48111929893493655,0.5431578947368421,0.5406329443267466,0.5406329443267466,0.3509161259452374
23,0.10544523317458893,0.7529995862639636,0.4909991264343262,0.6736842105263158,0.31395890501151896,0.4576386273431484,0.31395890501151896
80,0.44204331027046456,0.020824713832574823,0.20465950965881347,0.35789473684210527,1.7964772298329605,1.7964772298329605,0.6424072438953018
166,0.8854344505346392,0.8964280788856711,0.24612114429473878,0.6021052631578947,0.6649803388406218,1.9848994430337987,0.6649803388406218
53,0.27019498607242337,0.403392635498552,0.38487355709075927,0.23157894736842102,0.03819164890071251,0.039708169363534655,0.03819164890071251
62,0.3222212238296343,0.25362019031857674,0.1595452070236206,0.24210526315789474,0.2807151044739618,0.39026970567575314,0.2807151044739618
