,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
168,0.9097403180878785,0.05640601296372916,0.37301757335662844,0.1326315789473684,2.2957504244089124,2.2957504244089124,0.6965789664794328
104,0.5982118788750113,0.4370431664597986,0.491733455657959,0.4084210526315789,0.10546789547230326,0.10546789547230326,0.0954056611723155
41,0.18613532213136846,0.0700593021652186,0.1670443058013916,0.002105263157894721,0.6398892278124572,0.6398892278124572,0.3902027142809166
4,0.019049330577769807,0.10150324093228522,0.24201741218566894,0.5136842105263157,0.7677982334274944,0.7677982334274944,0.4343245846212038
173,0.9507592775631233,0.564887601710109,0.499696159362793,0.4357894736842105,0.1008540961084678,0.11216655236037672,0.1008540961084678
108,0.6117800341450266,0.18590539235967452,0.21325700283050536,0.08421052631578946,0.10228289196699053,0.10228289196699053,0.09279187104543535
79,0.4291939976637614,0.3718107847193491,0.18952234983444213,0.6547368421052631,0.40212152155474906,0.6725806933215648,0.40212152155474906
19,0.08590169826579203,0.05295821266032272,0.33908424377441404,0.06526315789473683,2.127897283700796,2.127897283700796,0.6802964070428674
93,0.5285290682001977,0.08812577575506828,0.20983893871307374,0.5747368421052631,0.7175139387060955,0.7175139387060955,0.41776309498055136
82,0.4604636535178363,0.3505723348503655,0.3392545223236084,0.9347368421052632,0.026193890402654137,0.0268984658696431,0.026193890402654137
37,0.16892802587833583,0.08081643911184666,0.2528357028961182,0.1557894736842105,1.059738047323494,1.059738047323494,0.5145013700652663
162,0.8667445412885255,0.058474693145773,0.3846863031387329,0.16631578947368422,2.330404319269904,2.330404319269904,0.6997361568942412
90,0.4722796297960284,0.031030202730657847,0.17632781267166137,0.6421052631578947,1.2911188353948733,1.2911188353948733,0.5635320243754836
42,0.20172522239194896,0.6596331540477176,0.45179924964904783,0.3347368421052631,0.280424942462738,0.3897090922279733,0.280424942462738
100,0.5650103333632852,0.4180113087849952,0.553513765335083,0.6968421052631578,0.2712667897417687,0.2712667897417687,0.2133830537623585
125,0.6980411537424747,0.013101641152944418,0.48771352767944337,0.39578947368421047,5.016633803503855,5.016633803503855,0.833794106030246
71,0.3676880222841225,0.09474555233760862,0.19061886072158812,0.2884210526315789,0.5439572449860998,0.5439572449860998,0.3523136710893811
72,0.36899092461137567,0.03475382705833678,0.261898398399353,0.21473684210526314,1.953766651000841,1.953766651000841,0.6614492212304027
26,0.1143409111330757,0.06495655771617709,0.22122137546539306,0.1136842105263158,1.066926735875297,1.066926735875297,0.5161899148899816
152,0.8055979872405428,1.0,0.5299322605133057,0.5705263157894737,0.43464182338918905,0.7687901959688005,0.43464182338918905
158,0.8389343157516398,0.9725555095848848,0.40319437980651857,0.1831578947368421,0.5401593028945353,1.1746661535063077,0.5401593028945353
129,0.7190673016443525,0.692594124948283,0.5171337127685547,0.4989473684210526,0.22666371792538928,0.2930985176556361,0.22666371792538928
145,0.7946805642914907,0.019997241759757284,0.3153814792633057,0.38315789473684203,2.9100966116008555,2.9100966116008555,0.7442518435393379
128,0.712912211339743,0.28258171286719075,0.39232888221740725,0.3326315789473684,0.3014305776357651,0.3014305776357651,0.23161479591432138
117,0.6721628178632402,0.07488622258998759,0.5463231086730957,0.6589473684210526,3.0144522583673874,3.0144522583673874,0.7509000143380248
52,0.26430946176655584,0.2853399531099159,0.19748904705047607,0.30105263157894735,0.23947628565300683,0.3148833903997692,0.23947628565300683
33,0.14969898463473802,0.8425044821403944,0.37592377662658694,0.1326315789473684,0.5049517456239728,1.0200051028569495,0.5049517456239728
174,0.9513433372270643,0.32561026065370297,0.2630534410476685,0.22736842105263158,0.1536583668575054,0.1815559590126351,0.1536583668575054
95,0.5336508221762961,0.24824162184526272,0.5423262596130372,0.6378947368421052,0.8918476405077926,0.8918476405077926,0.4714162078445233
150,0.8033066762512355,0.2487932698938078,0.1761581063270569,0.6252631578947367,0.21990712777557844,0.2818986502831605,0.21990712777557844
143,0.7896486656483062,0.6007447248655358,0.158202600479126,0.11578947368421053,0.6486502817719543,1.846167075480458,0.6486502817719543
31,0.1347380717045557,0.2836850089642808,0.5249709129333496,0.5431578947368421,0.6607115142295006,0.6607115142295006,0.3978484574643553
23,0.10544523317458893,0.7529995862639636,0.4958827018737793,0.6736842105263158,0.30810684658952664,0.44530986478303647,0.30810684658952664
80,0.44204331027046456,0.020824713832574823,0.22765820026397704,0.35789473684210527,2.021225889641641,2.021225889641641,0.6690085294752278
166,0.8854344505346392,0.8964280788856711,0.19064136743545532,0.6021052631578947,0.7217119510260209,2.5933990111573326,0.7217119510260209
53,0.27019498607242337,0.403392635498552,0.3732823133468628,0.23157894736842102,0.062096116587570624,0.06620733497940404,0.062096116587570624
62,0.3222212238296343,0.25362019031857674,0.16576383113861085,0.24210526315789474,0.2621590372073797,0.3553056152035068,0.2621590372073797
