,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
168,0.9097403180878785,0.05640601296372916,0.20793182849884034,0.1326315789473684,1.098713688445091,1.098713688445091,0.5235176644123922
104,0.5982118788750113,0.4370431664597986,0.3584754467010498,0.4084210526315789,0.15151450424752336,0.17857052949756463,0.15151450424752336
41,0.18613532213136846,0.0700593021652186,0.1473474383354187,0.002105263157894721,0.5099329166243138,0.5099329166243138,0.3377189218209422
4,0.019049330577769807,0.10150324093228522,0.2573516607284546,0.5136842105263157,0.8515877105817817,0.8515877105817817,0.4599229654177209
173,0.9507592775631233,0.564887601710109,0.38641250133514404,0.4357894736842105,0.2761090148962813,0.3814234747746176,0.2761090148962813
108,0.6117800341450266,0.18590539235967452,0.23528015613555908,0.08421052631578946,0.18463971745174776,0.18463971745174776,0.155861495045027
79,0.4291939976637614,0.3718107847193491,0.35190696716308595,0.6547368421052631,0.04390708278079209,0.04592344738678292,0.04390708278079209
19,0.08590169826579203,0.05295821266032272,0.2721423625946045,0.06526315789473683,1.6300556627420277,1.6300556627420277,0.6197799103014322
93,0.5285290682001977,0.08812577575506828,0.26107006072998046,0.5747368421052631,1.019527650693568,1.019527650693568,0.5048347074343997
82,0.4604636535178363,0.3505723348503655,0.4137553691864014,0.9347368421052632,0.14623050812977867,0.14623050812977867,0.12757513178424504
37,0.16892802587833583,0.08081643911184666,0.21230406761169435,0.1557894736842105,0.8100397572237854,0.8100397572237854,0.4475259474224
162,0.8667445412885255,0.058474693145773,0.14672523736953735,0.16631578947368422,0.6304479765187343,0.6304479765187343,0.38667162988226156
90,0.4722796297960284,0.031030202730657847,0.09781157374382018,0.6421052631578947,0.5934212269809317,0.5934212269809317,0.3724195566951821
42,0.20172522239194896,0.6596331540477176,0.3889106512069702,0.3347368421052631,0.36527891107150334,0.5754951543963165,0.36527891107150334
100,0.5650103333632852,0.4180113087849952,0.4028465270996094,0.6968421052631578,0.03035887134200237,0.03130938905615487,0.03035887134200237
125,0.6980411537424747,0.013101641152944418,0.25731046199798585,0.39578947368421047,2.5812801165413926,2.5812801165413926,0.7207702364913733
71,0.3676880222841225,0.09474555233760862,0.08268177509307861,0.2884210526315789,0.06844636056344834,0.07347549047722897,0.06844636056344834
72,0.36899092461137567,0.03475382705833678,0.18262789249420167,0.21473684210526314,1.2719274596387382,1.2719274596387382,0.5598451016745882
26,0.1143409111330757,0.06495655771617709,0.2522768974304199,0.1136842105263158,1.278964014376624,1.278964014376624,0.5612041288534629
152,0.8055979872405428,1.0,0.5782222747802734,0.5705263157894737,0.3899911101209178,0.6393203715411803,0.3899911101209178
158,0.8389343157516398,0.9725555095848848,0.30794806480407716,0.1831578947368421,0.6305205524147109,1.7065104880269812,0.6305205524147109
129,0.7190673016443525,0.692594124948283,0.5645793914794922,0.4989473684210526,0.16537232003958713,0.1981390313432103,0.16537232003958713
145,0.7946805642914907,0.019997241759757284,0.19208855628967286,0.38315789473684203,1.6954267957288287,1.6954267957288287,0.62900123958677
128,0.712912211339743,0.28258171286719075,0.562874174118042,0.3326315789473684,0.7698487259583041,0.7698487259583041,0.4349799588331828
117,0.6721628178632402,0.07488622258998759,0.5478284358978271,0.6589473684210526,3.0240775914419267,3.0240775914419267,0.7514958453766605
52,0.26430946176655584,0.2853399531099159,0.10179468393325805,0.30105263157894735,0.5003333634586262,1.001334343477218,0.5003333634586262
33,0.14969898463473802,0.8425044821403944,0.40633349418640136,0.1326315789473684,0.47204116920214984,0.8940870796474838,0.47204116920214984
174,0.9513433372270643,0.32561026065370297,0.2372279644012451,0.22736842105263158,0.2170935061404375,0.2772917428110893,0.2170935061404375
95,0.5336508221762961,0.24824162184526272,0.6197770595550537,0.6378947368421052,1.1267266661788766,1.1267266661788766,0.5297938301602642
150,0.8033066762512355,0.2487932698938078,0.11190645694732666,0.6252631578947367,0.4144326850417262,0.7077455903959696,0.4144326850417262
143,0.7896486656483062,0.6007447248655358,0.26356682777404783,0.11578947368421053,0.49421405534877283,0.9771209749404287,0.49421405534877283
31,0.1347380717045557,0.2836850089642808,0.4695154666900635,0.5431578947368421,0.5088582511214692,0.5088582511214692,0.33724722036894905
23,0.10544523317458893,0.7529995862639636,0.686760950088501,0.6736842105263158,0.07937470681016018,0.08621825556751515,0.07937470681016018
80,0.44204331027046456,0.020824713832574823,0.4726549625396729,0.35789473684210527,4.4153923630393095,4.4153923630393095,0.8153411732776524
166,0.8854344505346392,0.8964280788856711,0.1698612689971924,0.6021052631578947,0.7429609277254772,2.8904591086135727,0.7429609277254772
53,0.27019498607242337,0.403392635498552,0.3994936943054199,0.23157894736842102,0.008040734525426791,0.008105912012001766,0.008040734525426791
62,0.3222212238296343,0.25362019031857674,0.11384518146514892,0.24210526315789474,0.4170817239490557,0.7155063429725177,0.4170817239490557
