,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
168,0.9097403180878785,0.05640601296372916,0.2477520227432251,0.1326315789473684,1.3874499169111247,1.3874499169111247,0.5811430460104492
104,0.5982118788750113,0.4370431664597986,0.32590789794921876,0.4084210526315789,0.2143196361622911,0.272782222932787,0.2143196361622911
41,0.18613532213136846,0.0700593021652186,0.17784481048583983,0.002105263157894721,0.7111489725503409,0.7111489725503409,0.41559734655389236
4,0.019049330577769807,0.10150324093228522,0.36827425956726073,0.5136842105263157,1.4576915268441653,1.4576915268441653,0.5931141117274125
173,0.9507592775631233,0.564887601710109,0.33836956024169923,0.4357894736842105,0.3504336075714612,0.5394885136549206,0.3504336075714612
108,0.6117800341450266,0.18590539235967452,0.256279730796814,0.08421052631578946,0.2631688127940682,0.2631688127940682,0.2083401760149156
79,0.4291939976637614,0.3718107847193491,0.4035805225372314,0.6547368421052631,0.07008286246348193,0.07008286246348193,0.06549293042796825
19,0.08590169826579203,0.05295821266032272,0.22269749641418457,0.06526315789473683,1.2623379964094896,1.2623379964094896,0.557979399370439
93,0.5285290682001977,0.08812577575506828,0.3924614906311035,0.5747368421052631,1.7940961533057982,1.7940961533057982,0.6421025100310657
82,0.4604636535178363,0.3505723348503655,0.319975757598877,0.9347368421052632,0.07081256994910409,0.07620913462553552,0.07081256994910409
37,0.16892802587833583,0.08081643911184666,0.25220370292663574,0.1557894736842105,1.0558445623798094,1.0558445623798094,0.5135819028835441
162,0.8667445412885255,0.058474693145773,0.3064075469970703,0.16631578947368422,1.7711932249022233,1.7711932249022233,0.639144614307693
90,0.4722796297960284,0.031030202730657847,0.2737542390823364,0.6421052631578947,2.1568529259632614,2.1568529259632614,0.6832288283766446
42,0.20172522239194896,0.6596331540477176,0.456450366973877,0.3347368421052631,0.2741493094663971,0.3776938054090141,0.2741493094663971
100,0.5650103333632852,0.4180113087849952,0.4477868556976318,0.6968421052631578,0.05960863905674425,0.05960863905674425,0.05625533509221614
125,0.6980411537424747,0.013101641152944418,0.38600547313690187,0.39578947368421047,3.9415826322385943,3.9415826322385943,0.7976356818408623
71,0.3676880222841225,0.09474555233760862,0.24834961891174318,0.2884210526315789,0.8715047626987867,0.8715047626987867,0.46567060905687524
72,0.36899092461137567,0.03475382705833678,0.25755183696746825,0.21473684210526314,1.9163800354105724,1.9163800354105724,0.6571091600346871
26,0.1143409111330757,0.06495655771617709,0.2752517223358154,0.1136842105263158,1.435828849959508,1.435828849959508,0.589462124969649
152,0.8055979872405428,1.0,0.3106339931488037,0.5705263157894737,0.6374130216370855,1.7579589441270465,0.6374130216370855
158,0.8389343157516398,0.9725555095848848,0.276755166053772,0.1831578947368421,0.6601136060374329,1.9421595502588243,0.6601136060374329
129,0.7190673016443525,0.692594124948283,0.32628774642944336,0.4989473684210526,0.4732028417317132,0.8982638465386726,0.4732028417317132
145,0.7946805642914907,0.019997241759757284,0.3049893379211426,0.38315789473684203,2.807714251720387,2.807714251720387,0.7373752509006726
128,0.712912211339743,0.28258171286719075,0.3258721351623535,0.3326315789473684,0.11890108032660061,0.11890108032660061,0.1062659446998604
117,0.6721628178632402,0.07488622258998759,0.3960121631622314,0.6589473684210526,2.0533370327066494,2.0533370327066494,0.6724894797763141
52,0.26430946176655584,0.2853399531099159,0.256089186668396,0.30105263157894735,0.07973582987498523,0.08664450107207085,0.07973582987498523
33,0.14969898463473802,0.8425044821403944,0.302434515953064,0.1326315789473684,0.5844846753469154,1.4066501057088663,0.5844846753469154
174,0.9513433372270643,0.32561026065370297,0.3083998441696167,0.22736842105263158,0.04227396000206964,0.044139929621377944,0.04227396000206964
95,0.5336508221762961,0.24824162184526272,0.2900251865386963,0.6378947368421052,0.12671377147306026,0.12671377147306026,0.11246314253121738
150,0.8033066762512355,0.2487932698938078,0.27512669563293457,0.6252631578947367,0.0797259582607134,0.0797259582607134,0.07383906782156159
143,0.7896486656483062,0.6007447248655358,0.2561957836151123,0.11578947368421053,0.5050180661020458,1.0202757545615002,0.5050180661020458
31,0.1347380717045557,0.2836850089642808,0.4086308002471924,0.5431578947368421,0.3421381920666134,0.3421381920666134,0.2549202415138726
23,0.10544523317458893,0.7529995862639636,0.4906796455383301,0.6736842105263158,0.3143417435467805,0.4584525025233575,0.3143417435467805
80,0.44204331027046456,0.020824713832574823,0.5961317539215087,0.35789473684210527,5.6220368567181405,5.6220368567181405,0.8489890615777097
166,0.8854344505346392,0.8964280788856711,0.2983723163604736,0.6021052631578947,0.6115501810845023,1.5743350911885412,0.6115501810845023
53,0.27019498607242337,0.403392635498552,0.25698533058166506,0.23157894736842102,0.3019338361639212,0.4325289661723554,0.3019338361639212
62,0.3222212238296343,0.25362019031857674,0.26697874069213867,0.24210526315789474,0.03986125463320885,0.03986125463320885,0.038333243454934905
