Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.9097403180878784,0.056406012963729164,0.29729508583953507,0.1326315789473684,1.7466866674224681,1.7466866674224681,0.6359249812289601
1,0.5982118788750113,0.4370431664597986,0.3411307967948286,0.4084210526315789,0.18496292352146218,0.2269380484144549,0.18496292352146218
2,0.18613532213136846,0.0700593021652186,0.1501660836212809,0.002105263157894721,0.5285298201436831,0.5285298201436831,0.3457765842566296
3,0.01904933057776981,0.10150324093228523,0.336429367620694,0.5136842105263157,1.2836845098851932,1.2836845098851932,0.562111142904642
4,0.9507592775631232,0.564887601710109,0.34548090551558297,0.4357894736842105,0.3394320362932596,0.5138487709705987,0.3394320362932596
5,0.6117800341450266,0.1859053923596745,0.2895987396412774,0.08421052631578946,0.3877671279726161,0.3877671279726161,0.279418009085648
6,0.4291939976637614,0.3718107847193491,0.35884915871996625,0.6547368421052631,0.028592865872079248,0.029434482069918548,0.028592865872079248
7,0.08590169826579203,0.05295821266032272,0.28658712591152447,0.06526315789473683,1.7374802563943217,1.7374802563943217,0.6347005617066432
8,0.5285290682001977,0.08812577575506828,0.34613345630545367,0.5747368421052631,1.5209867411958085,1.5209867411958085,0.6033299248826439
9,0.4604636535178363,0.3505723348503655,0.40335411717076053,0.9347368421052632,0.1221579009272852,0.1221579009272852,0.10885981449343368
10,0.16892802587833586,0.08081643911184666,0.3009759470647887,0.1557894736842105,1.3563097639479889,1.3563097639479889,0.5756075812695766
11,0.8667445412885255,0.05847469314577299,0.3026490658035404,0.16631578947368422,1.7443432277255875,1.7443432277255875,0.6356140915986067
12,0.4722796297960284,0.03103020273065785,0.3568414162334643,0.6421052631578947,2.8951680258686885,2.8951680258686885,0.7432716654689157
13,0.20172522239194896,0.6596331540477176,0.329418965623567,0.3347368421052631,0.4455495125164711,0.8035875566431115,0.4455495125164711
14,0.5650103333632852,0.4180113087849952,0.36554163367497294,0.6968421052631578,0.10504075489308987,0.11736931649948139,0.10504075489308987
15,0.6980411537424747,0.013101641152944418,0.3391230543083267,0.3957894736842105,3.446036832054922,3.446036832054922,0.7750805857499368
16,0.3676880222841225,0.09474555233760862,0.32205724317305967,0.2884210526315789,1.2897003679560686,1.2897003679560686,0.5632616328342284
17,0.3689909246113757,0.03475382705833678,0.310345412001798,0.21473684210526314,2.370479931702298,2.370479931702298,0.7033063479790729
18,0.1143409111330757,0.06495655771617709,0.2942834721097821,0.1136842105263158,1.5657716160715915,1.5657716160715915,0.610253697665
19,0.8055979872405428,1.0,0.345464208809953,0.5705263157894737,0.6052077304155866,1.5329776620314064,0.6052077304155866
20,0.8389343157516398,0.9725555095848848,0.30532605578554306,0.1831578947368421,0.6330080818394644,1.7248556453566477,0.6330080818394644
21,0.7190673016443525,0.692594124948283,0.33408700138644165,0.4989473684210526,0.4631275882677555,0.8626399460040277,0.4631275882677555
22,0.7946805642914907,0.019997241759757284,0.33711531182182464,0.383157894736842,3.1242162038315904,3.1242162038315904,0.7575296855021924
23,0.712912211339743,0.28258171286719075,0.32908434187581664,0.3326315789473684,0.1277236980839191,0.1277236980839191,0.11325797116876282
24,0.6721628178632402,0.07488622258998759,0.35951840621546693,0.6589473684210526,1.8199893857745597,1.8199893857745597,0.6453887361971994
25,0.26430946176655584,0.2853399531099159,0.32406498565956166,0.3010526315789473,0.10556210940506823,0.10556210940506823,0.09548274900799011
26,0.14969898463473802,0.8425044821403944,0.29729508583953507,0.1326315789473684,0.590046766056348,1.4393026257659665,0.590046766056348
27,0.9513433372270644,0.32561026065370297,0.31235315448830003,0.2273684210526316,0.03256344065221421,0.033659510112133265,0.03256344065221421
28,0.5336508221762961,0.2482416218452627,0.35617216873796365,0.6378947368421052,0.3273125870008257,0.3273125870008257,0.2465979681096945
29,0.8033066762512355,0.2487932698938078,0.3541644262514616,0.6252631578947367,0.3190172253650722,0.3190172253650722,0.2418597871432467
30,0.7896486656483062,0.6007447248655358,0.2946180958575324,0.11578947368421053,0.44870106871579396,0.8138979476535195,0.44870106871579396
31,0.1347380717045557,0.2836850089642808,0.3411141000891986,0.5431578947368421,0.15725768117325495,0.15725768117325495,0.1358882155042803
32,0.10544523317458893,0.7529995862639636,0.36186077244971926,0.6736842105263158,0.46870724491275584,0.8822014612937623,0.46870724491275584
33,0.44204331027046456,0.020824713832574827,0.33309982684882067,0.3578947368421053,3.0516264750415076,3.0516264750415076,0.7531855401379873
34,0.8854344505346392,0.8964280788856711,0.3504835650262079,0.6021052631578947,0.5582631039338551,1.2637909780809025,0.5582631039338551
35,0.27019498607242337,0.40339263549855203,0.3130224019838007,0.23157894736842105,0.18636932969723033,0.22905887953790904,0.18636932969723033
36,0.3222212238296343,0.25362019031857674,0.31469552072255236,0.24210526315789474,0.18224576985976418,0.18224576985976418,0.15415218603944073
