Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
168,0.9097403180878785,0.05640601296372916,0.3431560039520264,0.1326315789473684,2.0792241846561432,2.0792241846561432,0.6752428728693978
104,0.5982118788750113,0.4370431664597986,0.3567302465438843,0.4084210526315789,0.15488004848678058,0.18326398307064218,0.15488004848678058
41,0.18613532213136846,0.0700593021652186,0.2948810577392578,0.002105263157894721,1.483332620261473,1.483332620261473,0.5973153206135113
4,0.019049330577769807,0.10150324093228522,0.34285831451416016,0.5136842105263157,1.3188135934756409,1.3188135934756409,0.5687449811344635
173,0.9507592775631233,0.564887601710109,0.35651183128356934,0.4357894736842105,0.32236669753847635,0.47572440192574583,0.32236669753847635
108,0.6117800341450266,0.18590539235967452,0.3035048246383667,0.08421052631578946,0.43976971812934346,0.43976971812934346,0.30544448365029175
79,0.4291939976637614,0.3718107847193491,0.30321464538574217,0.6547368421052631,0.151320537361723,0.17830116554407377,0.151320537361723
19,0.08590169826579203,0.05295821266032272,0.3321276426315308,0.06526315789473683,2.0761615761243384,2.0761615761243384,0.6749195465668933
93,0.5285290682001977,0.08812577575506828,0.3039364814758301,0.5747368421052631,1.2722304286026374,1.2722304286026374,0.5599037899448543
82,0.4604636535178363,0.3505723348503655,0.355864953994751,0.9347368421052632,0.012249212070200959,0.012249212070200959,0.012100984544260092
37,0.16892802587833583,0.08081643911184666,0.30282723903656006,0.1557894736842105,1.3677147920595556,1.3677147920595556,0.5776518340158062
162,0.8667445412885255,0.058474693145773,0.34538755416870115,0.16631578947368422,2.049660251504682,2.049660251504682,0.6720946211937521
90,0.4722796297960284,0.031030202730657847,0.2833945989608765,0.6421052631578947,2.242517447383965,2.242517447383965,0.6915976502125559
42,0.20172522239194896,0.6596331540477176,0.3553167343139648,0.3347368421052631,0.41060631922021606,0.6966588421460045,0.41060631922021606
100,0.5650103333632852,0.4180113087849952,0.3733365058898926,0.6968421052631578,0.08943594582893127,0.09822037825812178,0.08943594582893127
125,0.6980411537424747,0.013101641152944418,0.3568310260772705,0.39578947368421047,3.6332095773852604,3.6332095773852604,0.7841668969862686
71,0.3676880222841225,0.09474555233760862,0.27454798221588134,0.2884210526315789,1.0201466502717964,1.0201466502717964,0.5049864326109904
72,0.36899092461137567,0.03475382705833678,0.3048893213272095,0.21473684210526314,2.32354978522372,2.32354978522372,0.6991168886815137
26,0.1143409111330757,0.06495655771617709,0.30172669887542725,0.1136842105263158,1.6165916135082137,1.6165916135082137,0.6178234330349921
152,0.8055979872405428,1.0,0.36490983963012696,0.5705263157894737,0.5872275889877517,1.422642534532975,0.5872275889877517
158,0.8389343157516398,0.9725555095848848,0.3470932960510254,0.1831578947368421,0.5933830315758228,1.459316943597922,0.5933830315758228
129,0.7190673016443525,0.692594124948283,0.3601346969604492,0.4989473684210526,0.4294785876251172,0.7527825920456636,0.4294785876251172
145,0.7946805642914907,0.019997241759757284,0.2625128269195557,0.38315789473684203,2.3892398206436116,2.3892398206436116,0.7049485864325465
128,0.712912211339743,0.28258171286719075,0.34903955459594727,0.3326315789473684,0.18253250393000517,0.18253250393000517,0.15435728263145432
117,0.6721628178632402,0.07488622258998759,0.3708085060119629,0.6589473684210526,1.8921803148965988,1.8921803148965988,0.6542400918610249
52,0.26430946176655584,0.2853399531099159,0.2752667427062988,0.30105263157894735,0.0274589656528674,0.028234248924314666,0.0274589656528674
33,0.14969898463473802,0.8425044821403944,0.3407613754272461,0.1326315789473684,0.5430058607129908,1.188211869763089,0.5430058607129908
174,0.9513433372270643,0.32561026065370297,0.30503253936767577,0.22736842105263158,0.0505450735247233,0.0532358852593088,0.0505450735247233
95,0.5336508221762961,0.24824162184526272,0.3694040536880493,0.6378947368421052,0.3674398968180868,0.3674398968180868,0.2687064328553579
150,0.8033066762512355,0.2487932698938078,0.2832369804382324,0.6252631578947367,0.10428031113053164,0.10428031113053164,0.09443282659252734
143,0.7896486656483062,0.6007447248655358,0.28414239883422854,0.11578947368421053,0.4640556834552272,0.8658654810391295,0.4640556834552272
31,0.1347380717045557,0.2836850089642808,0.3630840539932251,0.5431578947368421,0.21741785328733954,0.21741785328733954,0.17858934194225567
23,0.10544523317458893,0.7529995862639636,0.36999666690826416,0.6736842105263158,0.45895788601027543,0.8482849562778988,0.45895788601027543
80,0.44204331027046456,0.020824713832574823,0.278135347366333,0.35789473684210527,2.514500544141888,2.514500544141888,0.7154645482508629
166,0.8854344505346392,0.8964280788856711,0.30291612148284913,0.6021052631578947,0.6069038503917447,1.5439068812975194,0.6069038503917447
53,0.27019498607242337,0.403392635498552,0.3422137022018433,0.23157894736842102,0.12616849981070383,0.14438538755283167,0.12616849981070383
62,0.3222212238296343,0.25362019031857674,0.2719125509262085,0.24210526315789474,0.05458350072672334,0.05458350072672334,0.05175834885441441
