,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.9097403180878784,0.056406012963729164,0.27339625088909525,0.1326315789473684,1.5733962151968293,1.5733962151968293,0.6114084593368714
1,0.5982118788750113,0.4370431664597986,0.3528119923700399,0.4084210526315789,0.16243623492681936,0.19393894733808925,0.16243623492681936
2,0.18613532213136846,0.0700593021652186,0.14495456425256864,0.002105263157894721,0.4941451732441995,0.4941451732441995,0.3307209915695639
3,0.01904933057776981,0.10150324093228523,0.3362217089540229,0.5136842105263157,1.282549820365953,1.282549820365953,0.5618934618304745
4,0.9507592775631232,0.564887601710109,0.35715284786518575,0.4357894736842105,0.3213750160293446,0.47356791102645474,0.3213750160293446
5,0.6117800341450266,0.1859053923596745,0.26823949327860797,0.08421052631578946,0.30789301999132884,0.30789301999132884,0.23541147118697073
6,0.4291939976637614,0.3718107847193491,0.3536123392035258,0.6547368421052631,0.04014509535601892,0.04182412900302792,0.04014509535601892
7,0.08590169826579203,0.05295821266032272,0.24019047337832294,0.06526315789473683,1.392431920478174,1.392431920478174,0.5820152743154628
8,0.5285290682001977,0.08812577575506828,0.3539137567643958,0.5747368421052631,1.5668525612184017,1.5668525612184017,0.6104178264429289
9,0.4604636535178363,0.3505723348503655,0.3542845742611828,0.9347368421052632,0.008591588882169416,0.008591588882169416,0.008518402271916173
10,0.16892802587833586,0.08081643911184666,0.2720256184449635,0.1557894736842105,1.1779590138865166,1.1779590138865166,0.5408545369200849
11,0.8667445412885255,0.05847469314577299,0.2865365328720355,0.16631578947368422,1.6292378323695857,1.6292378323695857,0.6196616419828572
12,0.4722796297960284,0.03103020273065785,0.35638921435795035,0.6421052631578947,2.8911497467028164,2.8911497467028164,0.7430065494530621
13,0.20172522239194896,0.6596331540477176,0.36441836828004615,0.3347368421052631,0.39832571857115473,0.6620288266688381,0.39832571857115473
14,0.5650103333632852,0.4180113087849952,0.33850514254704145,0.6968421052631578,0.1591659887883497,0.18929537419518735,0.1591659887883497
15,0.6980411537424747,0.013101641152944418,0.36092457353825314,0.3957894736842105,3.6764782547024395,3.6764782547024395,0.7861638725691821
16,0.3676880222841225,0.09474555233760862,0.31098238895616864,0.2884210526315789,1.2268648687959147,1.2268648687959147,0.5509381759025599
17,0.3689909246113757,0.03475382705833678,0.2782735915607931,0.21473684210526314,2.0946166220727296,2.0946166220727296,0.6768581953359333
18,0.1143409111330757,0.06495655771617709,0.27721617895765316,0.1136842105263158,1.4492415382504171,1.4492415382504171,0.5917103379218627
19,0.8055979872405428,1.0,0.37207723029135753,0.5705263157894737,0.5806003574543951,1.384360639723868,0.5806003574543951
20,0.8389343157516398,0.9725555095848848,0.283011288393219,0.1831578947368421,0.6541783524611761,1.8916639751065158,0.6541783524611761
21,0.7190673016443525,0.692594124948283,0.3404922990327789,0.4989473684210526,0.4548530802981151,0.8343678811334985,0.4548530802981151
22,0.7946805642914907,0.019997241759757284,0.3432262289713529,0.383157894736842,3.1844203617816302,3.1844203617816302,0.7610182740879736
23,0.712912211339743,0.28258171286719075,0.3242685006979548,0.3326315789473684,0.11449655248517826,0.11449655248517826,0.10273387766868032
24,0.6721628178632402,0.07488622258998759,0.3504729993315255,0.6589473684210526,1.7621514269425849,1.7621514269425849,0.6379633678857005
25,0.26430946176655584,0.2853399531099159,0.30484917457514754,0.3010526315789473,0.05318096422721604,0.05318096422721604,0.050495561573540404
26,0.14969898463473802,0.8425044821403944,0.28143266298142144,0.1326315789473684,0.6072136956301064,1.545913614794173,0.6072136956301064
27,0.9513433372270644,0.32561026065370297,0.298024476753991,0.2273684210526316,0.06775898342032899,0.07268397572650483,0.06775898342032899
28,0.5336508221762961,0.2482416218452627,0.3358356535340388,0.6378947368421052,0.265639616802725,0.265639616802725,0.2098856683024724
29,0.8033066762512355,0.2487932698938078,0.36589958442558224,0.6252631578947367,0.3545460904675979,0.3545460904675979,0.2617453130333914
30,0.7896486656483062,0.6007447248655358,0.265157204084971,0.11578947368421053,0.49188298224780175,0.9680505967381048,0.49188298224780175
31,0.1347380717045557,0.2836850089642808,0.3421480181700396,0.5431578947368421,0.1600888518696967,0.1600888518696967,0.1379970608386453
32,0.10544523317458893,0.7529995862639636,0.42761389410810086,0.6736842105263158,0.38991433710496787,0.6391140799059465,0.38991433710496787
33,0.44204331027046456,0.020824713832574827,0.4113399552225677,0.3578947368421053,3.8162075678151464,3.8162075678151464,0.7923677528596124
34,0.8854344505346392,0.8964280788856711,0.3212719017904101,0.6021052631578947,0.5881338936846336,1.4279735201961454,0.5881338936846336
35,0.27019498607242337,0.40339263549855203,0.2633402375460596,0.23157894736842105,0.2888281961187492,0.40612998791917354,0.2888281961187492
36,0.3222212238296343,0.25362019031857674,0.303530653619848,0.24210526315789474,0.14893035777675626,0.14893035777675626,0.1296252264279488
