,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
168,0.9097403180878785,0.05640601296372916,0.20729489326477052,0.1326315789473684,1.0940952710628506,1.0940952710628506,0.5224668075906339
104,0.5982118788750113,0.4370431664597986,0.31153507232666017,0.4084210526315789,0.2420370187657944,0.31932564618351267,0.2420370187657944
41,0.18613532213136846,0.0700593021652186,0.10735199451446534,0.002105263157894721,0.2460503295945296,0.2460503295945296,0.19746419847631314
4,0.019049330577769807,0.10150324093228522,0.3368124723434448,0.5136842105263157,1.285777872616668,1.285777872616668,0.5625121705919571
173,0.9507592775631233,0.564887601710109,0.3140857458114624,0.4357894736842105,0.38800176170708045,0.6339916317232467,0.38800176170708045
108,0.6117800341450266,0.18590539235967452,0.21215736865997314,0.08421052631578946,0.09817074788729514,0.09817074788729514,0.08939479409386925
79,0.4291939976637614,0.3718107847193491,0.32015056610107423,0.6547368421052631,0.11396052485582919,0.12861788673386843,0.11396052485582919
19,0.08590169826579203,0.05295821266032272,0.22533578872680665,0.06526315789473683,1.2819587733928972,1.2819587733928972,0.5617799884643996
93,0.5285290682001977,0.08812577575506828,0.13196225166320802,0.5747368421052631,0.2584213713901799,0.2584213713901799,0.20535360989991885
82,0.4604636535178363,0.3505723348503655,0.2460808515548706,0.9347368421052632,0.24183458199030733,0.31897337473550613,0.24183458199030733
37,0.16892802587833583,0.08081643911184666,0.2204606056213379,0.1557894736842105,0.860288743721598,0.860288743721598,0.46244904003480053
162,0.8667445412885255,0.058474693145773,0.1590134620666504,0.16631578947368422,0.7182331166948591,0.7182331166948591,0.4180067941400352
90,0.4722796297960284,0.031030202730657847,0.12280805110931396,0.6421052631578947,0.8155406600412198,0.8155406600412198,0.44919988738930466
42,0.20172522239194896,0.6596331540477176,0.4421380043029785,0.3347368421052631,0.2934606123556202,0.41534926075958106,0.2934606123556202
100,0.5650103333632852,0.4180113087849952,0.400187349319458,0.6968421052631578,0.03568236611943968,0.03700271037857975,0.03568236611943968
125,0.6980411537424747,0.013101641152944418,0.2878819704055786,0.39578947368421047,2.904420069112027,2.904420069112027,0.7438800174420198
71,0.3676880222841225,0.09474555233760862,0.07838685512542724,0.2884210526315789,0.09281448629540472,0.102310370804298,0.09281448629540472
72,0.36899092461137567,0.03475382705833678,0.19097801446914672,0.21473684210526314,1.3437503949178917,1.3437503949178917,0.5733334052259295
26,0.1143409111330757,0.06495655771617709,0.16207386255264283,0.1136842105263158,0.6630862310444569,0.6630862310444569,0.39870826819847055
152,0.8055979872405428,1.0,0.5688330173492432,0.5705263157894737,0.39867276092841586,0.6629880288542134,0.39867276092841586
158,0.8389343157516398,0.9725555095848848,0.3080538272857666,0.1831578947368421,0.6304202143596632,1.7057756913500894,0.6304202143596632
129,0.7190673016443525,0.692594124948283,0.5220822334289551,0.4989473684210526,0.22027110732347177,0.28249704402688025,0.22027110732347177
145,0.7946805642914907,0.019997241759757284,0.1802443504333496,0.38315789473684203,1.578738838304644,1.578738838304644,0.6122135420826732
128,0.712912211339743,0.28258171286719075,0.5365177631378174,0.3326315789473684,0.6974584471637552,0.6974584471637552,0.41088395909138314
117,0.6721628178632402,0.07488622258998759,0.5595847606658936,0.6589473684210526,3.0992496469033455,3.0992496469033455,0.756052915499933
52,0.26430946176655584,0.2853399531099159,0.1426476001739502,0.30105263157894735,0.3889707711047696,0.6365829206043825,0.3889707711047696
33,0.14969898463473802,0.8425044821403944,0.3673298120498657,0.1326315789473684,0.5142524675860334,1.0586826144651913,0.5142524675860334
174,0.9513433372270643,0.32561026065370297,0.22712399959564208,0.22736842105263158,0.24191188310704592,0.3191078684870154,0.24191188310704592
95,0.5336508221762961,0.24824162184526272,0.623178768157959,0.6378947368421052,1.1370427636609624,1.1370427636609624,0.532063645611423
150,0.8033066762512355,0.2487932698938078,0.11181859970092774,0.6252631578947367,0.41469867789919534,0.7085216831746248,0.41469867789919534
143,0.7896486656483062,0.6007447248655358,0.28422529697418214,0.11578947368421053,0.463934176600001,0.8654425563963344,0.463934176600001
31,0.1347380717045557,0.2836850089642808,0.4696485996246338,0.5431578947368421,0.5092228081111101,0.5092228081111101,0.3374073101561693
23,0.10544523317458893,0.7529995862639636,0.738511323928833,0.6736842105263158,0.01736149234705534,0.017668239349304227,0.01736149234705534
80,0.44204331027046456,0.020824713832574823,0.3550914764404297,0.35789473684210527,3.2665340911988623,3.2665340911988623,0.7656177171857526
166,0.8854344505346392,0.8964280788856711,0.15747809410095215,0.6021052631578947,0.7556235142679447,3.092046732746793,0.7556235142679447
53,0.27019498607242337,0.403392635498552,0.4472819328308105,0.23157894736842102,0.09051231369630452,0.09051231369630452,0.08299980895173201
62,0.3222212238296343,0.25362019031857674,0.11328356266021729,0.24210526315789474,0.41875756672870956,0.7204525044255634,0.41875756672870956
