Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.9097403180878784,0.056406012963729164,0.2786097387753633,0.1326315789473684,1.6111992158601591,1.6111992158601591,0.6170341987213762
1,0.5982118788750113,0.4370431664597986,0.38811052130339707,0.4084210526315789,0.09436452394390103,0.10419702677157017,0.09436452394390103
2,0.18613532213136846,0.0700593021652186,0.20977314685686732,0.002105263157894721,0.9218062673877571,0.9218062673877571,0.479656187530669
3,0.01904933057776981,0.10150324093228523,0.3200699251256263,0.5136842105263157,1.1942931628379172,1.1942931628379172,0.5442723803109869
4,0.9507592775631232,0.564887601710109,0.3917094610384262,0.4357894736842105,0.2679143797760554,0.3659604455747957,0.2679143797760554
5,0.6117800341450266,0.1859053923596745,0.23719252722330567,0.08421052631578946,0.1917911371305776,0.1917911371305776,0.16092680265465353
6,0.4291939976637614,0.3718107847193491,0.31903091450560084,0.6547368421052631,0.11643043471855445,0.13177279898891445,0.11643043471855445
7,0.08590169826579203,0.05295821266032272,0.26683389081273307,0.06526315789473683,1.590576966444233,1.590576966444233,0.6139856051555275
8,0.5285290682001977,0.08812577575506828,0.2764860857638292,0.5747368421052631,1.110406998271159,1.110406998271159,0.5261577502258106
9,0.4604636535178363,0.3505723348503655,0.44111532490864824,0.9347368421052632,0.20955225691433396,0.20955225691433396,0.17324779125204462
10,0.16892802587833586,0.08081643911184666,0.23970785567687505,0.1557894736842105,0.9788629239702813,0.9788629239702813,0.4946592874691617
11,0.8667445412885255,0.05847469314577299,0.2862013308443494,0.16631578947368422,1.6268432019235244,1.6268432019235244,0.6193149255091651
12,0.4722796297960284,0.03103020273065785,0.29965128475660846,0.6421052631578947,2.386974835502657,2.386974835502657,0.7047512755282721
13,0.20172522239194896,0.6596331540477176,0.36708805130710387,0.3347368421052631,0.39472358391741535,0.6521377232440505,0.39472358391741535
14,0.5650103333632852,0.4180113087849952,0.41674456991154923,0.6968421052631578,0.0025359258893862652,0.002542373159301418,0.0025359258893862652
15,0.6980411537424747,0.013101641152944418,0.388504381480963,0.3957894736842105,3.9679960205808493,3.9679960205808493,0.7987115939994087
16,0.3676880222841225,0.09474555233760862,0.20669134355305135,0.2884210526315789,0.635147834196538,0.635147834196538,0.3884345017089115
17,0.3689909246113757,0.03475382705833678,0.24730540452647287,0.21473684210526314,1.8282461307490565,1.8282461307490565,0.6464239837092426
18,0.1143409111330757,0.06495655771617709,0.20986139325211678,0.1136842105263158,0.9893643714417127,0.9893643714417127,0.4973268776924512
19,0.8055979872405428,1.0,0.4679185961760395,0.5705263157894737,0.49198192541794666,0.9684339003542352,0.49198192541794666
20,0.8389343157516398,0.9725555095848848,0.3113755229611296,0.1831578947368421,0.6272688843397684,1.6828991677517051,0.6272688843397684
21,0.7190673016443525,0.692594124948283,0.4319298911052911,0.4989473684210526,0.3367319365037474,0.5076860398324453,0.3367319365037474
22,0.7946805642914907,0.019997241759757284,0.2454297272649339,0.383157894736842,2.2209387940190704,2.2209387940190704,0.689531511167834
23,0.712912211339743,0.28258171286719075,0.3620523966946488,0.3326315789473684,0.21827345773973428,0.21827345773973428,0.17916622606610633
24,0.6721628178632402,0.07488622258998759,0.43712717482905017,0.6589473684210526,2.3162338136555936,2.3162338136555936,0.6984531078954088
25,0.26430946176655584,0.2853399531099159,0.19417125938549334,0.3010526315789473,0.2485203752615744,0.33070806856284246,0.2485203752615744
26,0.14969898463473802,0.8425044821403944,0.3056610644776546,0.1326315789473684,0.5809927793242576,1.386593716421587,0.5809927793242576
27,0.9513433372270644,0.32561026065370297,0.26534284089554144,0.2273684210526316,0.14803491214987421,0.17375701687897793,0.14803491214987421
28,0.5336508221762961,0.2482416218452627,0.42843366475779765,0.6378947368421052,0.5464544137008744,0.5464544137008744,0.35335953576098966
29,0.8033066762512355,0.2487932698938078,0.31713189533017466,0.6252631578947367,0.20689911191611543,0.20689911191611543,0.1714303290750087
30,0.7896486656483062,0.6007447248655358,0.17729911655835895,0.11578947368421053,0.6206598152082756,1.636156252596985,0.6206598152082756
31,0.1347380717045557,0.2836850089642808,0.42234077249191554,0.5431578947368421,0.37968011379867056,0.37968011379867056,0.27519430772492476
32,0.10544523317458893,0.7529995862639636,0.4844591121248254,0.6736842105263158,0.32179589786529356,0.4744823820033128,0.32179589786529356
33,0.44204331027046456,0.020824713832574827,0.2974523281246903,0.3578947368421053,2.70327066203791,2.70327066203791,0.7299684275710758
34,0.8854344505346392,0.8964280788856711,0.28634530643012784,0.6021052631578947,0.6238485662212866,1.6585037572614736,0.6238485662212866
35,0.27019498607242337,0.40339263549855203,0.29729388078110175,0.23157894736842105,0.21880604961781344,0.28009183828262635,0.21880604961781344
36,0.3222212238296343,0.25362019031857674,0.19396943312128462,0.24210526315789474,0.1779949137603149,0.21653748467003292,0.1779949137603149
