Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.9887231559999999,0.326713557,0.3729682207107544,0.7389473679999999,0.11330829944659869,0.11330829944659869,0.1017762101503436
1,0.571390062,0.41028823600000003,0.32361536026000975,0.284210526,0.17623808808898364,0.21394299195035016,0.17623808808898364
2,0.9700781740000001,0.064129086,0.318402361869812,0.164210526,1.7459616655463546,1.7459616655463546,0.6358288564086588
3,0.618114835,0.43000965399999996,0.3681525230407715,0.5242105260000001,0.120929106617906,0.13756468053748125,0.120929106617906
4,0.134738072,0.283685009,0.36912150382995607,0.543157895,0.23395016010249944,0.23395016010249944,0.18959449714165613
5,0.46607961200000003,0.165080679,0.3200485944747925,0.202105263,0.6284520989668668,0.6284520989668668,0.3859199170583977
6,0.47227963,0.031030203,0.3720733880996704,0.6421052629999999,3.030519766224393,3.030519766224393,0.7518930415923119
7,0.29854434399999996,0.322989932,0.3288283109664917,0.404210526,0.014433714943850718,0.014433714943850718,0.014228347038573763
8,0.42479108600000004,0.19073231300000001,0.3184938430786133,0.166315789,0.46930033123936593,0.46930033123936593,0.31940395116055514
9,0.02560877,0.380223417,0.3204144239425659,0.21052631600000002,0.1295325594657069,0.14880804661251867,0.1295325594657069
10,0.734522419,0.420217901,0.3208716869354248,0.221052632,0.19800973011334128,0.2468979207706909,0.19800973011334128
11,0.158370024,0.515101365,0.31675617694854735,0.126315789,0.33245514548173577,0.4980266767566549,0.33245514548173577
12,0.55948423,0.786512205,0.3182194709777832,0.16,0.539496443474518,1.171535888984312,0.539496443474518
13,0.35942133200000004,0.499517308,0.3252615451812744,0.32210526300000003,0.2999118291256127,0.42839151067362363,0.2999118291256127
14,0.598211879,0.43704316600000004,0.3290112495422363,0.408421053,0.20833495397070043,0.2631604805790427,0.20833495397070043
15,0.223425285,0.547510688,0.32096314430236816,0.223157895,0.36016142070249074,0.5628941929352224,0.36016142070249074
16,0.522463833,0.025513722000000003,0.3206887722015381,0.216842105,2.7581369766949995,2.7581369766949995,0.7339107099604908
17,0.464596999,0.24396634899999997,0.3705042600631714,0.5747368420000001,0.3887823705259765,0.3887823705259765,0.27994477664540923
18,0.278506604,0.18494000800000002,0.3257188320159912,0.332631579,0.5283577919215533,0.5283577919215533,0.3457029464660017
19,0.288615329,0.06881809400000001,0.31428687572479247,0.06947368400000001,1.6329304008710452,1.6329304008710452,0.6201950497175418
20,0.747281876,0.6716314990000001,0.3283710479736328,0.393684211,0.4557739481293673,0.8374717574852678,0.4557739481293673
21,0.119732231,0.843883602,0.31465270519256594,0.077894737,0.5719006309740942,1.335906269321052,0.5719006309740942
22,0.038008806,0.185353744,0.32260932922363283,0.261052632,0.5143360463136454,0.5143360463136454,0.33964459048947276
23,0.46841585,0.08922907199999999,0.36793577671051025,0.52,1.6323928223796322,1.6323928223796322,0.6201174872160533
24,0.9476592690000001,0.42132119700000004,0.3302916049957275,0.43789473700000003,0.18103553804802322,0.22105420498531836,0.18103553804802322
25,0.460463654,0.350572335,0.37314181327819823,0.9347368420000001,0.05223469101134397,0.05223469101134397,0.049641673533058636
26,0.6580106029999999,0.16080540599999998,0.326907753944397,0.36,0.6854912496839783,0.6854912496839783,0.40670116193869577
27,0.909740318,0.056406013,0.3170305252075195,0.132631579,1.8897883375197098,1.8897883375197098,0.6539538944716294
28,0.290502291,0.043442284000000005,0.3266333818435669,0.353684211,2.266466498403488,2.266466498403488,0.6938587919120682
29,0.243463025,0.966901117,0.32279224395751954,0.265263158,0.6143690395711552,1.5931527875457399,0.6143690395711552
30,0.797286369,0.26837677600000004,0.32169480323791505,0.24,0.15238825978679235,0.15238825978679235,0.13223690756358997
31,0.6816874829999999,0.045786787999999995,0.32288370132446287,0.267368421,2.176846932803003,2.176846932803003,0.6852224796623495
32,0.650956959,0.39153220200000005,0.3305659770965576,0.444210526,0.12888224408160784,0.14795042714487128,0.12888224408160784
33,0.796387816,0.0038615359999999996,0.31584160327911376,0.10526315800000001,3.654551658878302,3.654551658878302,0.7851565363782019
34,0.168928026,0.080816439,0.3180365562438965,0.155789474,1.4614129747839417,1.4614129747839417,0.593729288727838
35,0.751235511,0.803337471,0.32123751640319825,0.22947368399999998,0.5448420775516388,1.1970396442203037,0.5448420775516388
36,0.719067302,0.692594125,0.3669222354888916,0.49894736799999995,0.42071029230131485,0.7262519715267328,0.42071029230131485
