Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.988723156,0.326713557,0.509588909,0.738947368,0.55974216,0.44798283,0.309384076
1,0.571390062,0.410288236,0.355070972,0.284210526,0.634581641,0.126477728,0.112277167
2,0.970078174,0.064129086,0.171510482,0.164210526,0.837331912,0.737331912,0.424404748
3,0.618114835,0.430009654,0.554599619,0.524210526,0.2897376,0.24357019,0.195863645
4,0.134738072,0.283685009,0.52503624,0.543157895,0.660890398,0.660890398,0.397913311
5,0.466079612,0.165080679,0.222126555,0.202105263,0.231342086,0.231342086,0.187877998
6,0.47227963,0.031030203,0.188668001,0.642105263,1.400774103,1.400774103,0.583467683
7,0.298544344,0.322989932,0.436955976,0.404210526,0.281748309,0.281748309,0.219815627
8,0.424791086,0.190732313,0.462820864,0.166315789,0.999449888,0.999449888,0.499862434
9,0.02560877,0.380223417,0.22627821,0.210526316,0.333410006,0.500172533,0.333410006
10,0.734522419,0.420217901,0.210022235,0.221052632,0.418946887,0.721013067,0.418946887
11,0.158370024,0.515101365,0.186813796,0.126315789,0.55025732,1.223493666,0.55025732
12,0.55948423,0.786512205,0.195653212,0.16,0.68069885,2.131839639,0.68069885
13,0.359421332,0.499517308,0.448080587,0.322105263,0.088527809,0.097126177,0.088527809
14,0.598211879,0.437043166,0.426048946,0.408421053,0.021201885,0.021661142,0.021201885
15,0.223425285,0.547510688,0.27771244,0.223157895,0.428920652,0.75107015,0.428920652
16,0.522463833,0.025513722,0.275761962,0.216842105,2.338337618,2.338337618,0.700449711
17,0.464596999,0.243966349,0.184476602,0.574736842,0.182779727,0.223660294,0.182779727
18,0.278506604,0.184940008,0.288500404,0.332631579,0.388673103,0.388673103,0.279888119
19,0.288615329,0.068818094,0.181061625,0.069473684,0.746676924,0.746676924,0.427484278
20,0.747281876,0.671631499,0.429205418,0.393684211,0.32188821,0.474683106,0.32188821
21,0.119732231,0.843883602,0.186162841,0.077894737,0.71075011,2.457218253,0.71075011
22,0.038008806,0.185353744,0.219452858,0.261052632,0.127779161,0.127779161,0.11330158
23,0.46841585,0.089229072,0.110505641,0.52,0.124617446,0.124617446,0.110808743
24,0.947659269,0.421321197,0.367058349,0.437894737,0.1079155,0.120970043,0.1079155
25,0.460463654,0.350572335,0.306430578,0.934736842,0.102161468,0.113786014,0.102161468
26,0.658010603,0.160805406,0.235246086,0.36,0.307210798,0.307210798,0.235012439
27,0.909740318,0.056406013,0.217139173,0.132631579,1.16547614,1.16547614,0.538207796
28,0.290502291,0.043442284,0.332167864,0.353684211,2.31076068,2.31076068,0.69795461
29,0.243463025,0.966901117,0.341007185,0.265263158,0.59699512,1.48135953,0.59699512
30,0.797286369,0.268376776,0.214503098,0.24,0.153976367,0.182000077,0.153976367
31,0.681687483,0.045786788,0.4617764,0.267368421,3.267974729,3.267974729,0.765696832
32,0.650956959,0.391532202,0.177730489,0.444210526,0.451975576,0.824736189,0.451975576
33,0.796387816,0.003861536,0.167850256,0.105263158,1.920972881,1.920972881,0.657648311
34,0.168928026,0.080816439,0.194625568,0.155789474,0.70112999,0.70112999,0.412155446
35,0.751235511,0.803337471,0.469263697,0.229473684,0.377551268,0.606558017,0.377551268
36,0.719067302,0.692594125,0.501744986,0.498947368,0.246543223,0.327216146,0.246543223
