Ind,ProjectID,realValues,predictValues,AFP,MRE,BRE,IBRE
0,0.9887231559999999,0.326713557,0.3778941836238296,0.7389473679999999,0.1253752443996066,0.1253752443996066,0.11140750165203332
1,0.571390062,0.41028823600000003,0.283748267760902,0.284210526,0.2573026668250923,0.34644350441540717,0.2573026668250923
2,0.9700781740000001,0.064129086,0.25890420662465624,0.164210526,1.337418935786759,1.337418935786759,0.5721776765432907
3,0.618114835,0.43000965399999996,0.3334363900333934,0.5242105260000001,0.18879825742895415,0.23273896926129817,0.18879825742895415
4,0.134738072,0.283685009,0.33735913664845185,0.543157895,0.14697549076316382,0.14697549076316382,0.12814178850968352
5,0.46607961200000003,0.165080679,0.2667496996477392,0.202105263,0.4123054067689942,0.4123054067689942,0.2919378519637952
6,0.47227963,0.031030203,0.3578445904806402,0.6421052629999999,2.9040822523902565,2.9040822523902565,0.7438578556105587
7,0.29854434399999996,0.322989932,0.3085923288971477,0.404210526,0.035593938018405616,0.03690762576219157,0.035593938018405616
8,0.42479108600000004,0.19073231300000001,0.2593400673136552,0.166315789,0.2520135897337471,0.2520135897337471,0.2012866248419398
9,0.02560877,0.380223417,0.2684931426107689,0.21052631600000002,0.2419821446842418,0.31923013816533685,0.2419821446842418
10,0.734522419,0.420217901,0.2706724462627976,0.221052632,0.298063246908864,0.42462977696533993,0.298063246908864
11,0.158370024,0.515101365,0.25105871360157334,0.126315789,0.44257357058380253,0.7939587131656417,0.44257357058380253
12,0.55948423,0.786512205,0.25803248524665834,0.16,0.608834834584069,1.5564648604041385,0.608834834584069
13,0.35942133200000004,0.499517308,0.2915937607839849,0.32210526300000003,0.35785749839855335,0.5572867354303576,0.35785749839855335
14,0.598211879,0.43704316600000004,0.3094640504821795,0.408421053,0.24603089559574035,0.32631429346185076,0.24603089559574035
15,0.223425285,0.547510688,0.27110830695179655,0.223157895,0.4394197907382245,0.7838660435709881,0.4394197907382245
16,0.522463833,0.025513722000000003,0.26980072467776584,0.216842105,2.282635387210058,2.282635387210058,0.6953667154456928
17,0.464596999,0.24396634899999997,0.34389704739750404,0.5747368420000001,0.30703283691716965,0.30703283691716965,0.2349082809895978
18,0.278506604,0.18494000800000002,0.2937730644360136,0.332631579,0.408461952914695,0.408461952914695,0.29000567041901054
19,0.288615329,0.06881809400000001,0.23929047417046584,0.06947368400000001,1.1340323202536373,1.1340323202536373,0.5314035356872446
20,0.747281876,0.6716314990000001,0.3064130254521529,0.393684211,0.48492934481956085,0.9414812122225849,0.48492934481956085
21,0.119732231,0.843883602,0.24103391713349553,0.077894737,0.6514550024148265,1.8690700108402245,0.6514550024148265
22,0.038008806,0.185353744,0.2789537999748795,0.261052632,0.3507462566744883,0.3507462566744883,0.2596685017199447
23,0.46841585,0.08922907199999999,0.3325646686553955,0.52,1.425223271260447,1.425223271260447,0.587666829751194
24,0.9476592690000001,0.42132119700000004,0.3155661005422327,0.43789473700000003,0.2103209557135432,0.2663372635189862,0.2103209557135432
25,0.460463654,0.350572335,0.4184292308062412,0.9347368420000001,0.15704767038642148,0.15704767038642148,0.13573137426046755
26,0.6580106029999999,0.16080540599999998,0.2994392538070679,0.36,0.5721309226379968,0.5721309226379968,0.3639206597870203
27,0.909740318,0.056406013,0.25236629587560405,0.132631579,1.4209080107573062,1.4209080107573062,0.5869318472422334
28,0.290502291,0.043442284000000005,0.298131671740071,0.353684211,2.0383584413752787,2.0383584413752787,0.6708749085090299
29,0.243463025,0.966901117,0.2798255213528774,0.265263158,0.6553519000857831,1.9015102658302796,0.6553519000857831
30,0.797286369,0.26837677600000004,0.27459519267082216,0.24,0.0177728574027567,0.0177728574027567,0.017462498899912752
31,0.6816874829999999,0.045786787999999995,0.2802613820418764,0.267368421,1.842010056108507,1.842010056108507,0.6481363611467037
32,0.650956959,0.39153220200000005,0.31687368260922966,0.444210526,0.1578276748171988,0.1874054395968674,0.1578276748171988
33,0.796387816,0.0038615359999999996,0.2467001065045498,0.10526315800000001,2.8446243646811706,2.8446243646811706,0.7398965659203149
34,0.168928026,0.080816439,0.2571607638686604,0.155789474,1.086382923112755,1.086382923112755,0.5207015984831483
35,0.751235511,0.803337471,0.27241588901879343,0.22947368399999998,0.6000175170843345,1.500109486571804,0.6000175170843345
36,0.719067302,0.692594125,0.3282060613513381,0.49894736799999995,0.47072471928379217,0.8893759758566735,0.47072471928379217
